Unnamed: 0,이미지 이름,text_rate,title_rate,part_1,part_2,part_3,part_4,part_5,part_6,part_7,part_8,part_9,part_10,part_11,part_12
1242,이케아 옷장에서 시작된 특별난 여행.jpg,0.193842653508772,0.0875134320175439,0,0,0,1,1,0,0,0,0,0,0,0
1243,이퀄스.jpg,0.186744815186556,0.0954472196575797,0,0,0,0,1,0,0,1,0,0,0,0
1244,이터널스.jpg,0.195746509666294,0.0463768115942029,1,1,1,0,0,0,0,0,0,0,0,0
1245,익스트림 페스티벌.jpg,0.367865586690017,0.0768651488616462,0,1,1,0,0,0,0,0,0,0,0,0
1246,익스펜더블 2.jpg,0.33059117987524,0.0835374977299593,0,0,0,1,1,1,1,1,1,0,0,0
1247,익스펜더블 3.jpg,0.352409501748649,0.0845437075679616,1,1,1,1,1,1,0,0,0,0,0,0
1248,익스펜더블 4.jpg,0.221808966861598,0.0639202945635694,0,0,0,1,1,1,1,1,1,0,0,0
1249,인 디 에어.jpg,0.161331083614548,0.0934364454443195,0,0,0,0,0,0,1,1,1,1,1,1
1250,인 어 베러 월드.jpg,0.416785588752197,0.131282425307557,1,1,1,1,1,1,0,0,0,0,0,0
1251,인디펜던스 데이 - 리써전스.jpg,0.315861834377529,0.0602803857073359,0,0,0,1,1,1,0,0,0,0,0,0
1252,인사이드 르윈.jpg,0.111271966527197,0.0574267782426778,1,1,1,0,0,0,0,0,0,0,0,0
1253,인셉션.jpg,0.188651490607327,0.0493182141131668,1,1,1,0,0,0,0,0,0,0,0,0
1254,인어가 잠든 집.jpg,0.184944870900209,0.0864263782274948,1,1,0,0,0,0,0,0,0,0,0,0
1255,인질.jpg,0.235129045949977,0.0950687117494194,1,1,1,0,0,0,0,0,0,0,0,0
1256,인턴.jpg,0.299398620962207,0.0678598914241737,1,1,1,1,1,1,0,0,0,0,0,0
1257,인투 더 스톰.jpg,0.167452732075629,0.0759523784761944,0,0,0,0,0,0,1,1,1,1,1,1
1258,인플루언스.jpg,0.142674591381872,0.0739177810797425,0,0,0,1,1,1,1,1,1,0,0,0
1259,일대종사.jpg,0.217928047283162,0.0751876507278146,1,1,1,0,0,0,0,0,0,0,0,0
1260,일라이.jpg,0.277097288676236,0.062615629984051,0,0,0,1,1,0,0,0,0,0,0,0
1261,일사각오.jpg,0.316187720536345,0.119779816513761,0,0,0,0,1,1,0,1,1,0,0,0
1262,일일시호일.jpg,0.205044883958546,0.0980527477740476,0,0,0,0,0,0,1,1,0,0,0,0
1263,일주일간 친구.jpg,0.104795908879591,0.0336460560979389,0,0,0,0,0,0,1,1,1,0,0,0
1264,잃어버린 도시 Z.jpg,0.387036740422092,0.204228542662975,0,1,0,1,1,1,1,1,1,0,0,0
1265,잃어버린 세계를 찾아서 2- 신비의 섬.jpg,0.317242960010356,0.16374668767725,1,1,1,1,1,1,0,0,0,0,0,0
1266,임금님의 사건수첩.jpg,0.279082008107265,0.106952291861553,1,1,1,0,0,0,0,0,0,0,0,0
1267,임을 위한 행진곡.jpg,0.304472778036296,0.0631332402667908,1,1,1,0,0,0,0,0,0,0,0,0
1268,잉투기.jpg,1.0,0.109843816788873,1,1,1,0,0,0,0,0,0,0,0,0
1269,자유의 언덕.jpg,0.188476357267951,0.112802101576182,0,0,0,0,1,0,0,1,0,0,1,0
1270,자전거 탄 소년.jpg,0.334805620205155,0.092492888544091,0,0,0,0,0,0,1,1,1,1,1,1
1271,자전차왕 엄복동.jpg,0.22401490479984,0.0824640179856955,0,0,0,0,0,0,0,0,0,1,1,1
1272,자칼이 온다.jpg,0.276294190471824,0.148438717960475,0,0,0,0,0,0,0,1,1,0,1,1
1273,작가 미상.jpg,0.111076277116865,0.0222344296710987,0,1,0,0,0,0,0,0,0,0,0,0
1274,작은 아씨들.jpg,0.154477275265215,0.0424962590731435,0,1,1,0,0,0,0,0,0,0,0,0
1275,작은 연못.jpg,0.193517338995046,0.126029723991507,0,1,1,0,1,1,0,0,0,0,0,0
1276,잔칫날.jpg,0.180393034825871,0.0591542288557214,0,0,0,0,0,0,0,1,1,0,1,1
1277,잠깐만 회사 좀 관두고 올게.jpg,0.196407788719785,0.082226387645479,0,0,0,1,0,0,1,0,0,0,0,0
1278,잡스.jpg,0.283091779511108,0.0606379061704151,0,0,0,0,1,1,0,1,1,0,0,0
1279,잡아야 산다.jpg,0.317319159026515,0.127579146322255,0,1,1,0,1,1,0,0,0,0,0,0
1280,장르만 로맨스.jpg,0.626217657342657,0.352547727272727,0,0,0,0,0,0,1,1,1,1,1,1
1281,재심.jpg,0.21044662004662,0.0801454545454546,0,0,0,0,0,0,0,1,0,0,1,0
1282,재키.jpg,0.40848174048174,0.267222999222999,0,0,0,1,1,1,1,1,1,0,0,0
1283,잭 라이언 - 코드네임 쉐도우.jpg,0.282285514345696,0.0636752974107768,1,1,1,0,0,0,0,0,0,0,0,0
1284,잭 리처- 네버 고 백.jpg,0.196272636245812,0.0603557686904761,1,1,0,1,1,0,0,0,0,0,0,0
1285,잭 리처.jpg,0.236727102180422,0.0664045238362731,1,1,1,1,1,1,0,0,0,0,0,0
1286,쟈니 잉글리쉬2 - 네버다이.jpg,0.281109708193042,0.119809203142536,0,1,1,0,1,1,0,0,0,0,0,0
1287,저 산 너머.jpg,0.174227793203189,0.0716773396247613,0,0,1,0,0,1,0,0,0,0,0,0
1288,저스티스 리그.jpg,0.202951109741786,0.134390709128585,0,0,0,1,1,1,1,1,1,0,0,0
1289,저스티스.jpg,0.250740563784042,0.170186335403727,0,0,0,0,1,1,0,1,1,0,0,0
1290,적과의 동침.jpg,0.218734591845531,0.145973622963538,1,1,1,1,1,1,0,0,0,0,0,0
1291,적인걸- 측천무후의 비밀.jpg,0.293979829325058,0.0797905352986812,1,1,1,1,1,1,0,0,0,0,0,0
1292,전국노래자랑.jpg,0.344651694203307,0.174996359563148,1,1,1,1,1,1,0,0,0,0,0,0
1293,전설의 주먹.jpg,0.198431360096974,0.0604109358583985,1,1,1,0,0,0,0,0,0,0,0,0
1294,전우치.jpg,0.323581428318271,0.171766790714159,1,1,1,1,1,1,0,0,0,0,0,0
1295,전원사형.jpg,0.254808646350106,0.122496810772502,1,1,1,1,1,1,0,0,0,0,0,0
1296,점쟁이들.jpg,0.301673969216942,0.0983046313683321,1,1,1,0,0,0,0,0,0,0,0,0
1297,정글 크루즈.jpg,0.276385210864483,0.0899545797422441,0,0,0,1,1,1,0,0,0,0,0,0
1298,정말 먼 곳.jpg,0.128108527131783,0.0823841515934539,0,0,1,0,0,1,0,0,0,0,0,0
1299,정무문 - 100대 1의 전설.jpg,0.316059904601571,0.117494388327722,0,0,0,0,0,0,0,0,0,1,1,1
1300,정직한 후보.jpg,0.257932182274736,0.0671867193532271,0,0,0,0,0,0,1,1,1,1,1,1
1301,정직한 후보2.jpg,0.120605668347186,0.0358581139682107,1,1,1,0,0,0,0,0,0,0,0,0
1302,제 5침공.jpg,0.189852995522448,0.0695472110660658,0,0,0,1,1,1,1,1,1,0,0,0
1303,제 7기사단.jpg,0.326910501008221,0.118957654723127,0,0,0,1,1,1,0,0,0,0,0,0
1304,제로 포커스.jpg,0.183675349991139,0.0716746411483254,1,1,1,1,1,1,0,0,0,0,0,0
1305,제미니 맨.jpg,0.242030947120263,0.0560250943803354,1,1,1,1,1,1,0,0,0,0,0,0
1306,제보자.jpg,0.218912052117265,0.0616693035520397,1,1,1,0,0,0,0,0,0,0,0,0
1307,제이슨 본.jpg,0.130625383678658,0.0552199237711977,1,1,1,0,0,0,0,0,0,0,0,0
1308,제인 에어.jpg,0.261500353857042,0.0923991507430998,0,1,1,0,1,1,0,0,0,0,0,0
1309,조선마술사.jpg,0.164577622377622,0.119895104895105,0,0,0,0,1,0,0,1,1,0,1,0
1310,조선명탐정 - 각시투구꽃의 비밀.jpg,0.199377211606511,0.0911252653927813,1,1,1,0,0,0,0,0,0,0,0,0
1311,조선미녀삼총사.jpg,0.25784744576627,0.136240727781666,1,1,1,1,1,1,0,0,0,0,0,0
1312,조이 라이드.jpg,0.420347511302539,0.273561282353602,0,0,0,0,0,0,1,1,1,1,1,1
1313,조이.jpg,0.214109745326598,0.0362320189068984,0,1,0,0,0,0,0,0,0,0,0,0
1314,조조 래빗.jpg,0.329792265181547,0.0858121880366572,1,1,1,1,1,1,0,0,0,0,0,0
1315,조커.jpg,0.146640127099503,0.0515211562520442,0,1,1,0,0,0,0,0,0,0,0,0
1316,족구왕.jpg,0.511311292258038,0.250055861298465,0,0,0,0,0,0,1,1,1,1,1,1
1317,존 레논 비긴즈-노웨어 보이.jpg,0.269567518160389,0.123815365372589,1,1,1,1,1,1,0,0,0,0,0,0
1318,존 윅 - 리로드.jpg,0.213642711931112,0.068517993204711,1,1,1,0,1,0,0,0,0,0,0,0
1319,존 윅 3- 파라벨룸.jpg,0.250782936335416,0.0936274397638606,0,0,0,1,1,1,1,1,1,0,0,0
1320,존 윅 4.jpg,0.134992081353672,0.0210786029840794,0,0,1,0,0,0,0,0,0,0,0,0
1321,존 윅.jpg,0.357540823447313,0.0749581297976274,0,0,0,0,0,0,0,1,1,0,0,0
1322,좀비랜드- 더블 탭.jpg,0.195824245126512,0.142559319378668,0,0,0,0,0,0,1,1,1,1,1,1
1323,종이 달.jpg,0.410556687941251,0.128820196767618,0,0,0,0,0,0,1,1,1,1,1,1
1324,좋.댓.구.jpg,0.378895006999534,0.086493700419972,1,1,1,0,1,0,0,0,0,0,0,0
1325,"좋아해, 너를.jpg",0.201520169189907,0.0918370123880119,0,0,0,1,1,1,1,1,1,0,0,0
1326,죄 많은 소녀.jpg,0.204140963014655,0.100383810188416,0,0,0,0,0,1,0,0,1,0,0,1
1327,주디.jpg,0.225095871238628,0.0499937018894332,0,1,1,0,0,0,0,0,0,0,0,0
1328,주문진.jpg,0.394939249867935,0.161267828843106,1,1,1,1,1,1,0,0,0,0,0,0
1329,주유소 습격사건 2.jpg,0.377708775654636,0.121726822363765,1,1,1,1,1,0,0,0,0,0,0,0
1330,주키퍼스 와이프.jpg,0.13003015951005,0.045432566700202,0,0,0,0,0,0,1,1,1,1,1,1
1331,죽여주는 여자.jpg,0.26028348806366,0.139008620689655,1,1,1,1,1,1,0,0,0,0,0,0
1332,죽지않는 인간들의 밤.jpg,0.219124656940633,0.155059089133912,0,0,0,0,0,0,1,1,1,1,1,1
1333,쥬라기 월드- 도미니언.jpg,0.116961445885133,0.043007550843759,1,1,1,0,0,0,0,0,0,0,0,0
1334,쥬라기 월드- 폴른 킹덤.jpg,0.0907580163915851,0.083286694798573,0,0,0,0,0,0,1,1,1,1,1,1
1335,쥬라기 월드.jpg,0.129853287197232,0.0809134948096886,1,1,1,0,1,0,0,0,0,0,0,0
1336,쥬만지- 넥스트 레벨.jpg,0.167722159541943,0.0917634152909763,1,1,1,0,0,0,0,0,0,0,0,0
1337,쥬만지- 새로운 세계.jpg,0.213911819742724,0.072861378983828,1,1,1,0,0,0,0,0,0,0,0,0
1338,증인.jpg,0.165239160839161,0.107449572649573,0,0,0,0,0,0,0,1,1,0,1,1
1339,지.아이.조 2.jpg,0.258104760834791,0.213990402362495,0,0,0,1,1,1,1,1,1,0,0,0
1340,지금은맞고그때는틀리다.jpg,0.399814295146913,0.248900214592275,1,1,1,1,1,1,0,0,0,0,0,0
1341,지니어스.jpg,0.225450104675506,0.0507829727843685,1,1,1,0,1,0,0,0,0,0,0,0
1342,지랄발광 17세.jpg,0.288384041029812,0.103121996280068,1,1,1,1,1,1,0,0,0,0,0,0
1343,지미스 홀.jpg,0.14343779677113,0.0312820512820513,1,1,1,0,0,0,0,0,0,0,0,0
1344,지상의 별처럼.jpg,0.27087338501292,0.133540051679587,0,0,0,0,0,0,1,1,1,1,1,1
1345,지슬 - 끝나지 않은 세월2.jpg,0.18823152054557,0.0449193781425186,0,1,0,0,1,0,0,0,0,0,0,0
1346,지오스톰.jpg,0.593305199252226,0.0760113770275356,1,1,1,0,0,0,0,0,0,0,0,0
1347,진짜로 일어날지도 몰라 기적.jpg,0.207448018648019,0.0779145299145299,0,0,0,0,1,1,0,1,1,0,0,0
1348,집 나온 남자들.jpg,0.26536860670194,0.100740740740741,1,1,1,0,0,0,0,0,0,0,0,0
1349,집으로 가는 길.jpg,0.42630579297246,0.18618665285332,1,1,1,1,1,1,0,0,0,0,0,0
1350,쩨쩨한 로맨스.jpg,0.23013764316767,0.0806187443130118,1,1,0,1,1,0,0,0,0,0,0,0
1351,차가운 장미.jpg,0.254381224560492,0.0741699142634451,1,1,1,1,1,1,0,0,0,0,0,0
1352,차이니즈 조디악.jpg,0.335597507344062,0.123405326477722,1,1,1,1,1,1,0,0,0,0,0,0
1353,차형사.jpg,0.309010350397503,0.17630598193418,0,0,0,0,0,0,0,0,0,1,1,1
1354,찬실이는 복도 많지.jpg,0.132959751359751,0.0442629370629371,1,1,1,0,0,0,0,0,0,0,0,0
1355,창밖은 겨울.jpg,0.196769122807018,0.0986947368421053,0,0,0,0,0,0,0,1,1,1,1,1
1356,창수.jpg,0.59115020766036,0.511739732348869,1,1,0,1,1,0,1,1,0,1,1,0
1357,채비.jpg,0.150508040803719,0.0656973175926929,0,0,0,0,0,0,0,0,0,1,1,0
1358,채피.jpg,0.207969677029333,0.134609451764828,0,0,0,1,1,1,1,1,1,0,0,0
1359,챔프.jpg,0.321969696969697,0.0989583333333333,0,1,1,0,1,1,0,0,0,0,0,0
1360,챔피언.jpg,0.323504328584923,0.0589884744073714,1,1,1,0,0,0,0,0,0,0,0,0
1361,천국에 다녀온 소년.jpg,0.311338301564119,0.104426468936075,0,0,0,0,0,0,1,1,0,1,1,0
1362,천룡팔부- 교봉전.jpg,0.589253847652445,0.295083284628872,0,0,0,0,0,0,1,1,1,1,1,1
1363,철가방 우수氏.jpg,0.254211021332991,0.111324868539182,0,1,1,0,1,1,0,0,0,0,0,0
1364,철의 여인.jpg,0.28023986013986,0.0866433566433566,1,1,1,0,0,0,0,0,0,0,0,0
1365,청년경찰.jpg,0.189271071428571,0.0605082142857143,0,0,0,0,0,0,1,1,1,0,0,0
1366,청설.jpg,0.211251980982567,0.0741944004226096,0,0,0,0,0,0,1,1,1,1,0,1
1367,청원.jpg,0.165772349459576,0.0418925642383681,0,1,0,0,0,0,0,0,0,0,0,0
1368,체르노빌 1986.jpg,0.177333908224622,0.0772092370323577,0,0,0,0,0,0,0,0,0,1,1,1
1369,체실 비치에서.jpg,0.0661092530657748,0.0225492382014121,0,0,0,0,0,0,0,1,0,0,0,0
1370,체포왕.jpg,0.459648569023569,0.227728675645342,1,1,1,1,1,1,0,0,0,0,0,0
1371,초(민망한)능력자들.jpg,0.379787457912458,0.117108585858586,1,1,1,1,1,1,0,0,0,0,0,0
1372,초미의 관심사.jpg,0.163717360786149,0.0817391982530027,1,1,1,0,0,0,0,0,0,0,0,0
1373,초콜렛 도넛.jpg,0.352849097126247,0.0968796838806377,0,0,0,0,0,0,1,1,1,1,1,1
1374,초한지 - 천하대전.jpg,0.326919743456405,0.117335760097071,0,0,0,1,1,1,0,0,0,0,0,0
1375,추락의 해부.jpg,0.110118264520644,0.0402281315605318,0,1,0,0,1,0,0,0,0,0,0,0
1376,춘몽.jpg,0.665903962703963,0.348716083916084,0,0,0,0,0,0,1,1,1,1,1,1
1377,출국.jpg,0.182042534602185,0.0612563955900285,1,1,0,1,1,0,0,0,0,0,0,0
1378,치외법권.jpg,0.44544468875443,0.22423590714794,1,1,0,1,1,0,1,1,0,0,0,0
1379,친구 2.jpg,0.218804842711548,0.142639284913337,0,1,1,0,1,1,0,1,1,0,0,0
1380,친구와 연인사이.jpg,0.15272993707439,0.056289975002155,1,1,1,0,0,0,0,0,0,0,0,0
1381,친정엄마.jpg,0.25411306042885,0.240855927698033,1,1,1,1,1,1,0,0,0,0,0,0
1382,칠드런 액트.jpg,0.131170048985305,0.0348495451364591,1,1,0,0,0,0,0,0,0,0,0,0
1383,침묵.jpg,0.199646428571429,0.112017857142857,0,1,0,0,1,0,0,0,0,0,0,0
1384,카시오페아.jpg,0.111071706330689,0.0436593560429305,0,0,0,0,0,0,0,1,1,0,1,1
1385,카우보이 & 에이리언.jpg,0.181364730054881,0.101787017762037,1,1,1,0,0,0,0,0,0,0,0,0
1386,카운트.jpg,0.442270026442682,0.118281225696065,1,1,1,0,0,0,0,0,0,0,0,0
1387,카페 벨에포크.jpg,0.188493295915185,0.0364817586529467,0,0,0,0,0,0,0,1,0,1,1,1
1388,캐롤.jpg,0.226260896541027,0.123831549557934,0,0,0,1,1,1,1,1,1,0,0,0
1389,캐리비안의 해적- 낯선 조류.jpg,0.206231921711267,0.0549649259547935,0,0,0,1,1,1,0,0,0,0,0,0
1390,캐리비안의 해적- 죽은 자는 말이 없다.jpg,0.178779270386955,0.0468406439083891,1,1,1,1,1,1,0,0,0,0,0,0
1391,캐시트럭.jpg,0.211245626312106,0.0685479356193142,1,1,1,0,0,0,0,0,0,0,0,0
1392,캐치미.jpg,0.366571846101009,0.265638113286691,1,1,1,1,1,1,1,1,1,0,0,0
1393,캡틴 마블.jpg,0.149458505643204,0.0326282226181114,1,1,1,0,0,0,0,0,0,0,0,0
1394,캡틴 아메리카- 시빌 워.jpg,0.231769036116862,0.0590750459641595,0,0,0,0,0,0,1,1,1,0,0,0
1395,캡틴 아메리카- 윈터 솔져.jpg,0.185859497535009,0.0722577229021505,1,1,1,0,0,0,0,0,0,0,0,0
1396,캡틴 판타스틱.jpg,0.156131284916201,0.0740963687150838,0,0,0,0,0,0,1,1,1,1,1,1
1397,캡틴 필립스.jpg,0.219424633936262,0.07729112833764,0,0,0,1,1,1,0,0,0,0,0,0
1398,커런트 워.jpg,0.163040172199995,0.0539099849480982,1,1,1,0,0,0,0,0,0,0,0,0
1399,커뮤터.jpg,0.257897543859649,0.0530884210526316,0,1,1,0,0,0,0,0,0,0,0,0
1400,커플 테라피- 대화가 필요해.jpg,0.335331569664903,0.165178130511464,0,0,0,0,0,0,0,0,0,1,1,1
1401,컨테이젼.jpg,0.62027798966014,0.0513602847698958,0,0,0,0,0,0,0,0,0,0,1,1
1402,컬러풀 웨딩즈.jpg,0.321266149870801,0.0895503875968992,0,0,0,0,0,0,0,1,1,1,1,1
1403,컴백홈.jpg,0.203031795403491,0.0616899948159668,0,0,0,1,1,1,0,1,0,0,0,0
1404,컴온 컴온.jpg,0.369783809078147,0.0751801591015442,0,1,1,0,1,0,0,0,0,0,0,0
1405,케빈에 대하여.jpg,0.281769804125498,0.0870116137978853,1,1,1,0,0,0,0,0,0,0,0,0
1406,케이크메이커.jpg,0.196743880273793,0.132960284620442,0,0,0,0,0,0,1,1,1,1,1,1
1407,코다.jpg,0.25352877070619,0.0548278116826504,0,0,0,0,0,0,0,0,0,1,1,1
1408,코드네임 제로니모.jpg,0.166609775019395,0.0925678820791311,0,0,0,0,0,0,1,1,1,0,0,0
1409,코르사주.jpg,0.0944759246336357,0.0414877878576413,0,1,0,0,1,0,0,0,0,0,0,0
1410,코리아.jpg,0.276050009361153,0.169374466934326,1,1,1,1,1,1,0,0,0,0,0,0
1411,코스모폴리스.jpg,0.285595162305644,0.0742960930018564,1,1,1,0,0,0,0,0,0,0,0,0
1412,코파카바나.jpg,0.38510101010101,0.311184764309764,0,0,0,0,0,0,1,1,1,1,1,1
1413,콘크리트 유토피아.jpg,0.126038886296469,0.0562865142323845,0,0,0,1,1,1,0,0,0,0,0,0
1414,콘트라밴드.jpg,0.309858257684345,0.0797897754419494,0,0,0,1,1,1,0,0,0,0,0,0
1415,콜 미 바이 유어 네임.jpg,0.307823039446802,0.117925506836398,0,0,0,0,0,0,1,1,1,1,1,1
1416,콜드 라잇 오브 데이.jpg,0.276380952380952,0.183047619047619,1,1,1,1,1,1,0,0,0,0,0,0
1417,콜드 체이싱.jpg,0.425686994856723,0.0390919989172048,0,0,0,0,1,1,0,0,0,0,0,0
1418,콜레트.jpg,0.318512246326102,0.0469797060881736,1,1,1,0,1,0,0,0,0,0,0,0
1419,콜로설.jpg,0.0778675045024462,0.030279169175594,0,0,0,1,1,0,1,1,0,0,0,0
1420,콜롬비아나.jpg,0.287613596813489,0.0754507134846669,1,1,1,0,0,0,0,0,0,0,0,0
1421,콩- 스컬 아일랜드.jpg,0.0802766969303935,0.0391050583657588,0,1,0,0,1,0,0,0,0,0,0,0
1422,콰르텟.jpg,0.251529411764706,0.0628915896937287,0,0,0,1,1,1,1,1,1,0,0,0
1423,쿠르스크.jpg,0.250407661360386,0.0430383468997688,0,1,0,0,0,0,0,0,0,0,0,0
1424,쿠폰의 여왕.jpg,0.276634009797061,0.0884184744576627,1,1,1,1,1,1,0,0,0,0,0,0
1425,쿵푸 요가.jpg,0.327614794138171,0.113001395673412,1,1,1,1,1,1,0,0,0,0,0,0
1426,퀴즈왕.jpg,0.329875968992248,0.127476313522825,1,1,1,1,1,1,0,0,0,0,0,0
1427,퀵.jpg,0.217248923341947,0.135271317829457,0,1,1,0,1,1,0,0,0,0,0,0
1428,크게 될 놈.jpg,0.155250257238798,0.0592897534252438,1,1,1,0,0,0,0,0,0,0,0,0
1429,크레이지 컴페티션.jpg,0.218084033613445,0.0572261904761905,0,0,0,0,0,0,0,0,0,1,1,1
1430,크로니클.jpg,0.0647691493116837,0.0228642781503706,1,1,0,1,0,0,0,0,0,0,0,0
1431,크롤.jpg,0.201466393050808,0.0307085909777249,0,1,0,0,0,0,0,0,0,0,0,0
1432,크루엘라.jpg,0.420866740151999,0.0947282009630446,0,1,1,1,1,1,0,0,0,0,0,0
1433,크리드 3.jpg,0.0740980735551664,0.0131757151196731,0,0,0,0,0,0,0,0,0,1,0,0
1434,크리스마스 캐럴.jpg,0.16274947662247,0.0647208653175157,1,1,1,1,1,1,0,0,0,0,0,0
1435,클라라.jpg,0.390655977932937,0.126282217050254,1,1,0,1,1,0,0,0,0,0,0,0
1436,클라우즈 오브 실스마리아.jpg,0.299818639960196,0.103594566688601,1,1,0,0,0,0,0,0,0,0,0,0
1437,클레오의 세계.jpg,0.145221327575508,0.0317084298448796,1,1,1,0,0,0,0,0,0,0,0,0
1438,클로이.jpg,0.199523308797757,0.0678303540133193,1,1,1,0,1,0,0,0,0,0,0,0
1439,클로즈.jpg,0.0935864826898551,0.0342000906760384,0,0,0,0,0,0,0,1,0,1,1,1
1440,키드냅.jpg,0.28574473459304,0.0741951375216689,0,0,0,1,1,0,1,1,0,0,0,0
1441,키리에의 노래.jpg,0.272219458131154,0.123634048608771,1,1,1,1,1,1,0,0,0,0,0,0
1442,킥 애스 2 - 겁없는 녀석들.jpg,0.507334373670024,0.171803473248238,1,1,1,1,1,1,0,0,0,0,0,0
1443,킥 애스- 영웅의 탄생.jpg,0.314811369509044,0.143688199827735,1,1,1,1,1,1,0,0,0,0,0,0
1444,킬 유어 달링.jpg,0.246405594405594,0.0645174825174825,1,1,1,0,0,0,0,0,0,0,0,0
1445,킬러스.jpg,0.550459587955626,0.251514351118155,1,1,1,1,1,1,0,0,0,0,0,0
1446,킬러의 보디가드 2.jpg,0.428021754385965,0.111389473684211,1,1,1,0,1,0,0,0,0,0,0,0
1447,킬러의 보디가드.jpg,0.249274140531343,0.0646150276499478,1,1,1,0,0,0,0,0,0,0,0,0
1448,킬링 로맨스.jpg,0.28386520979021,0.143655944055944,1,1,1,1,1,1,0,0,0,0,0,0
1449,킹덤 3- 운명의 불꽃.jpg,0.233191353944824,0.0752001175001836,1,1,1,1,1,1,0,0,0,0,0,0
1450,킹덤 오브 헤븐- 디렉터스 컷.jpg,0.191468175388968,0.0425530410183876,1,1,1,1,1,1,0,0,0,0,0,0
1451,킹덤.jpg,0.205103253182461,0.0695898161244696,1,1,1,1,1,1,0,0,0,0,0,0
1452,킹덤2- 아득한 대지로.jpg,0.208143048962206,0.0802325714336527,1,1,1,1,1,1,0,0,0,0,0,0
1453,킹메이커.jpg,0.38317591024107,0.203357666942897,1,1,1,1,1,1,0,0,0,0,0,0
1454,킹스 스피치.jpg,0.236066737664182,0.0504366347177849,1,1,1,0,0,0,0,0,0,0,0,0
1455,킹스맨 - 시크릿 에이전트.jpg,0.261110372340426,0.0781815159574468,1,1,1,0,0,0,0,0,0,0,0,0
1456,킹스맨- 골든 서클.jpg,0.116838364117293,0.0329858056312535,0,1,0,0,0,0,0,0,0,0,0,0
1457,킹스맨- 퍼스트 에이전트.jpg,0.200898062104668,0.0682919522151069,1,1,1,0,1,0,0,0,0,0,0,0
1458,타오르는 여인의 초상.jpg,0.148338772338772,0.0630666666666667,0,0,0,0,0,0,0,1,0,0,1,0
1459,타운.jpg,0.327088810984517,0.102833771545428,0,1,0,1,1,1,0,0,0,0,0,0
1460,타워 하이스트.jpg,0.373283969862302,0.184279033515199,1,1,1,1,1,1,0,0,0,0,0,0
1461,타워.jpg,0.17042556240149,0.0498782060467116,1,1,1,0,0,0,0,0,0,0,0,0
1462,타이치0 3D.jpg,0.372353110110757,0.127411430093873,1,1,1,1,1,1,0,0,0,0,0,0
1463,타이탄.jpg,0.294640734737979,0.125798667386998,0,0,0,0,0,0,0,0,0,1,1,1
1464,타이탄의 분노.jpg,0.261052475100342,0.0860561914672216,1,1,1,0,0,0,0,0,0,0,0,0
1465,타임 투 러브.jpg,0.271321727449308,0.0553551654655363,1,1,0,1,1,0,0,0,0,0,0,0
1466,타짜-신의 손.jpg,0.210846767204022,0.0836869474778991,1,1,1,0,0,0,0,0,0,0,0,0
1467,탄생.jpg,0.246515278627302,0.178859152748393,1,1,1,1,1,1,0,0,0,0,0,0
1468,탐정 - 더 비기닝.jpg,0.307904598126702,0.0966329768277112,0,0,0,0,0,0,1,1,0,1,1,0
1469,탐정 홍길동- 사라진 마을.jpg,0.19284278344273,0.099065427028224,0,1,1,0,1,0,0,0,0,0,0,0
1470,탐정- 리턴즈.jpg,0.255741754385965,0.0569487719298246,0,1,0,0,0,0,0,0,0,0,0,0
1471,탑건- 매버릭.jpg,0.187893637775674,0.0288050388488542,0,0,0,0,1,0,0,0,0,0,0,0
1472,태어나길 잘했어.jpg,0.221724475524476,0.0977891608391608,1,1,1,0,0,0,0,0,0,0,0,0
1473,태풍이 지나가고.jpg,0.255459416394219,0.154788136961819,0,0,0,0,1,1,0,1,1,0,0,0
1474,택스 콜렉터.jpg,0.204404912280702,0.0450231578947368,1,1,1,0,0,0,0,0,0,0,0,0
1475,택시 5.jpg,0.23724350877193,0.118061052631579,1,1,1,1,1,1,0,0,0,0,0,0
1476,택시운전사.jpg,0.152351624668435,0.0393667108753316,1,1,1,0,0,0,0,0,0,0,0,0
1477,터널.jpg,0.169386983904829,0.0510076976906928,1,1,1,0,0,0,0,0,0,0,0,0
1478,터미네이터 2 - 심판의 날 감독판.jpg,0.3904205405368,0.0809607140262068,1,1,1,1,1,1,0,0,0,0,0,0
1479,터미네이터 제니시스.jpg,0.110527043373078,0.0390409538621047,1,1,1,0,0,0,0,0,0,0,0,0
1480,터미네이터- 다크 페이트.jpg,0.103523271781686,0.0255343160170631,0,0,0,0,1,1,0,0,0,0,0,0
1481,터치 오브 라이트.jpg,0.297798449612403,0.101075096899225,0,0,0,0,0,0,1,1,1,0,0,0
1482,터치.jpg,0.34628868754975,0.125901343821698,0,0,0,0,0,0,0,1,1,0,0,0
1483,테넷.jpg,0.817913580593499,0.624792103030623,1,1,1,1,1,1,1,1,1,1,1,1
1484,테슬라.jpg,0.251897471910112,0.0887022471910112,1,1,1,1,1,1,0,0,0,0,0,0
1485,테이크다운.jpg,0.362874113484034,0.163122148859758,1,1,1,1,1,1,0,0,0,0,0,0
1486,테이큰 2.jpg,0.208216257390954,0.0537861659643666,1,1,1,0,0,0,0,0,0,0,0,0
1487,테이큰 3.jpg,0.462892169558836,0.125217991884659,1,0,0,1,0,0,1,0,0,1,0,0
