,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
221,탐정 : 더 비기닝,https://www.kobis.or.kr/common/mast/movie/2015/08/2bd56bcb1d47426eb4fe5ec67afd053a.jpg,탐정 - 더 비기닝.jpg,20156557,"장편 | 일반영화 | 코미디, 범죄 | 119분 58초 | 15세이상관람가 | 한국","필름,2D",[주연] 권상우 | 성동일
222,미니언즈,https://www.kobis.or.kr/common/mast/movie/2015/07/b7149b2b220d4bc6a36531a8abca8882.jpg,미니언즈.jpg,20145361,장편 | 일반영화 | 애니메이션 | 90분 55초 | 전체관람가 | 미국,"필름,2D,3D,4D",[주연] 산드라 블록 | 존 햄 | 마이클 키튼
223,후궁 : 제왕의 첩,https://www.kobis.or.kr/common/mast/movie/2012/06/d540a7263d8a47a394d52289d4ea6a96.jpg,후궁 - 제왕의 첩.jpg,20113533,"장편 | 일반영화 | 사극, 멜로/로맨스 | 122분 0초 | 청소년관람불가 | 한국","필름,2D",[주연] 조여정(화연) | 김동욱(성원대군) | 김민준(권유)
224,트랜스포머: 최후의 기사,https://www.kobis.or.kr/common/mast/movie/2017/05/d680d9aac560438d8d5a0bb12253b2fa.jpg,트랜스포머- 최후의 기사.jpg,20166967,"장편 | 일반영화 | 액션, 어드벤처, SF | 150분 33초 | 12세이상관람가 | 미국","2D,3D,4D,IMAX",[주연] 마크 월버그 | 안소니 홉킨스 | 로라 하드독 | 조쉬 더하멜
225,제이슨 본,https://www.kobis.or.kr/common/mast/movie/2016/07/860fbb10b3aa4a7baf1bc8d29b86dc56.JPG,제이슨 본.jpg,20161907,"장편 | 일반영화 | 액션, 스릴러 | 123분 10초 | 15세이상관람가 | 미국","2D,IMAX",[주연] 맷 데이먼 | 줄리아 스타일즈 | 토미 리 존스 | 뱅상 카셀 | 알리시아 비칸데르
226,드래곤 길들이기,https://www.kobis.or.kr/common/mast/movie/2019/01/e709eda9d20947709ec6560f105c21e2.jpg,드래곤 길들이기.jpg,20100190,"장편 | 일반영화 | 애니메이션, 코미디, 어드벤처, 가족 | 98분 0초 | 전체관람가 | 미국","필름,2D,3D,4D,IMAX",[주연] 제이 바루첼(히컵) | 제라드 버틀러(스토이크)
227,지금 만나러 갑니다,https://www.kobis.or.kr/common/mast/movie/2018/02/805da720187745428af62e69a0490595.jpg,지금 만나러 갑니다.jpg,20170669,장편 | 일반영화 | 멜로/로맨스 | 131분 58초 | 12세이상관람가 | 한국,2D,[주연] 소지섭(우진) | 손예진(수아) | 김선웅(우진 무술 대역)
228,도리를 찾아서,https://www.kobis.or.kr/common/mast/movie/2016/06/01b06b05488c43caa7b272ab4721241d.jpg,도리를 찾아서.jpg,20159058,"장편 | 일반영화 | 애니메이션, 어드벤처, 코미디 | 102분 57초 | 전체관람가 | 미국","2D,3D,IMAX",[주연] 엘렌 드제너스 | 알버트 브룩스 | 다이안 키튼
229,위험한 상견례,https://www.kobis.or.kr/upload/up_img/2011/03/mov_969HI2_20110331091137_1.jpg,위험한 상견례.jpg,20119618,"장편 | 일반영화 | 코미디, 멜로/로맨스 | 118분 0초 | 12세이상관람가 | 한국","필름,2D",[주연] 송새벽 | 이시영 | 백윤식 | 김수미 | 박철민
230,아수라,https://www.kobis.or.kr/common/mast/movie/2016/08/e4ab63d7674a4d3caccad90f5fcbd1f8.jpg,아수라.jpg,20153443,"장편 | 일반영화 | 범죄, 액션 | 132분 21초 | 청소년관람불가 | 한국",2D,[주연] 정우성(한도경) | 황정민(박성배) | 주지훈(문선모)
231,보안관,https://www.kobis.or.kr/common/mast/movie/2017/04/a0a61182480742cab6baec22c4b7dc25.jpg,보안관.jpg,20162722,"장편 | 일반영화 | 범죄, 코미디 | 115분 8초 | 15세이상관람가 | 한국",2D,[주연] 이성민(대호) | 조진웅(종진) | 김성균(덕만)
232,기술자들,https://www.kobis.or.kr/common/mast/movie/2014/12/4c267391910a42f396e325b68738de42.jpg,기술자들.jpg,20149265,"장편 | 일반영화 | 범죄, 액션 | 116분 24초 | 15세이상관람가 | 한국","필름,2D",[주연] 김우빈(지혁) | 김영철(조 사장) | 고창석 | 이현우(종배) | 조윤희 | 임주환
233,퍼시픽 림,https://www.kobis.or.kr/common/mast/movie/2013/06/edc6718634c6404fb48e67d12245e48c.jpg,퍼시픽 림.jpg,20136961,"장편 | 일반영화 | 액션, SF, 어드벤처 | 131분 17초 | 12세이상관람가 | 미국","필름,2D,3D,4D,IMAX",[주연] 찰리 허냄(롤리 안트로버스 ) | 론 펄먼(한니발 펜테코스트 ) | 이드리스 엘바(스탁커 펜테코스트 ) | 찰리 데이(뉴트 갓립)
234,엑스맨: 퍼스트 클래스,https://www.kobis.or.kr/upload/up_img/2011/05/mov_3JAF53_20110517143940_1.jpg,엑스맨- 퍼스트 클래스.jpg,20110561,장편 | 일반영화 | 액션 | 132분 0초 | 12세이상관람가 | 미국,"필름,2D",[주연] 로즈 번(닥터 모이라 맥타거트 ) | 재뉴어리 존스(엠마 프로스트 ) | 마이클 패스벤더(에릭 렌셔 / 매그네토 ) | 케빈 베이컨(세바스찬 쇼우 ) | 제임스 맥어보이(프러페서 찰스 자비에)
235,정글북,https://www.kobis.or.kr/common/mast/movie/2016/05/9dcc385282c2491e846e466189f99189.jpg,정글북.jpg,20162967,"장편 | 일반영화 | 어드벤처, 드라마 | 105분 40초 | 12세이상관람가 | 미국","2D,3D,4D,IMAX",[주연] 닐 세티 | 빌 머레이 | 스칼렛 요한슨 | 벤 킹슬리 | 이드리스 엘바 | 루피타 뇽오 | 크리스토퍼 월켄 | 지안카를로 에스포지토
236,목격자,https://www.kobis.or.kr/common/mast/movie/2018/07/129cf0d4f6ff4c11810e7e3aa6006fcf.jpg,목격자.jpg,20170670,장편 | 일반영화 | 스릴러 | 111분 1초 | 15세이상관람가 | 한국,2D,[주연] 이성민(상훈) | 김상호 | 진경(수진) | 곽시양(태호) | 김수영(수진대역)
237,마이펫의 이중생활,https://www.kobis.or.kr/common/mast/movie/2016/06/36f51361442940a0a72eb8952677f9ff.jpg,마이펫의 이중생활.jpg,20156082,"장편 | 일반영화 | 애니메이션, 코미디, 가족 | 90분 44초 | 전체관람가 | 미국","2D,3D",[주연] 스티브 쿠건 | 엘리 켐퍼 | 레이크 벨 | 데이너 카비 | 케빈 하트
238,증인,https://www.kobis.or.kr/common/mast/movie/2019/01/b03236fb26e0406a862cc004b274b790.jpg,증인.jpg,20185881,장편 | 일반영화 | 드라마 | 129분 4초 | 12세이상관람가 | 한국,2D,[주연] 정우성(순호) | 김향기(지우) | 정우성(순호)
239,조작된 도시,https://www.kobis.or.kr/common/mast/movie/2017/02/002b47f5fa964ce5b5e0e3555dfa29ea.jpg,조작된 도시.jpg,20150964,"장편 | 일반영화 | 범죄, 액션 | 126분 0초 | 15세이상관람가 | 한국",2D,[주연] 지창욱(권유) | 심은경(여울) | 안재홍(데몰리션)
240,반창꼬,https://www.kobis.or.kr/common/mast/movie/2012/12/b28ad1ccf26e4a83b086e76f5837853e.1,반창꼬.jpg,20124399,장편 | 일반영화 | 멜로/로맨스 | 120분 0초 | 15세이상관람가 | 한국,"필름,2D",[주연] 고수(강일) | 한효주(미수)
241,블랙머니,https://www.kobis.or.kr/common/mast/movie/2019/11/a0f2cf5089ce4cb78abaa0b6f3d2137e.jpg,블랙머니.jpg,20195002,"장편 | 일반영화 | 범죄, 드라마 | 113분 20초 | 12세이상관람가 | 한국",2D,[주연] 조진웅(양민혁) | 이하늬(김나리)
242,보스 베이비,https://www.kobis.or.kr/common/mast/movie/2017/03/53a53ff01f564f62a93802df0e54f3b1.jpg,보스 베이비.jpg,20174061,"장편 | 일반영화 | 애니메이션, 코미디, 가족 | 97분 28초 | 전체관람가 | 미국","2D,3D",[주연] 알렉 볼드윈 | 리사 쿠드로 | 스티브 부세미 | 토비 맥과이어 | 지미 키멜
243,화차,https://www.kobis.or.kr/common/mast/movie/2012/02/1976feeeba6549a993ff0376996df652.jpg,화차.jpg,20124050,장편 | 일반영화 | 미스터리 | 117분 0초 | 15세이상관람가 | 한국,"필름,2D",[주연] 이선균(문호 ) | 김민희(선영) | 조성하(종근 ) | 김별(한나 )
244,이웃사람,https://www.kobis.or.kr/common/mast/movie/2012/07/4871b7c52925464a8c5ec42d0d6d216f.jpg,이웃사람.jpg,20125920,장편 | 일반영화 | 스릴러 | 110분 0초 | 청소년관람불가 | 한국,"필름,2D",[주연] 김윤진(송경희) | 마동석 | 천호진 | 김성균 | 김새론 | 임하룡(김상영) | 장영남(하태선) | 도지한(안상윤)
245,조선명탐정: 흡혈괴마의 비밀,https://www.kobis.or.kr/common/mast/movie/2018/02/47973e24185e4d63a3d18ee125605cc2.jpg,조선명탐정- 흡혈괴마의 비밀.jpg,20179205,"장편 | 일반영화 | 사극, 어드벤처, 코미디 | 119분 37초 | 12세이상관람가 | 한국","2D,4D",[주연] 김명민 | 오달수 | 김지원(영월) | 김범 | 김태윤(좀비)
246,재심,https://www.kobis.or.kr/common/mast/movie/2017/02/e49da588a07c4b1986da4245bd700397.jpg,재심.jpg,20166421,장편 | 일반영화 | 드라마 | 118분 54초 | 15세이상관람가 | 한국,2D,[주연] 정우 | 강하늘(조현우) | 김해숙 | 이동휘 | 한재영 | 이경영
247,신비한 동물들과 그린델왈드의 범죄,https://www.kobis.or.kr/common/mast/movie/2018/11/71e89d810a6d42ccad60391cc3a4c1ae.jpg,신비한 동물들과 그린델왈드의 범죄.jpg,20176814,장편 | 일반영화 | 판타지 | 133분 39초 | 12세이상관람가 | 미국,"2D,3D,4D,IMAX,ScreenX",[주연] 에디 레드메인 | 캐서린 워터스턴 | 앨리슨 수돌 | 댄 포글러 | 에즈라 밀러 | 주드 로 | 조니 뎁 | 칼럼 터너 | 조 크라비츠 | 수현
248,터미네이터: 다크 페이트,https://www.kobis.or.kr/common/mast/movie/2019/10/953ea06760fd4e7886c13146fe311d01.jpg,터미네이터- 다크 페이트.jpg,20192083,"장편 | 일반영화 | 액션, 어드벤처, SF | 128분 3초 | 15세이상관람가 | 미국","2D,4D,IMAX",[주연] 맥켄지 데이비스 | 아놀드 슈왈제네거 | 린다 해밀턴 | 나탈리아 레이즈 | 가브리엘 루나
249,히트맨,https://www.kobis.or.kr/common/mast/movie/2020/01/426077efe151446a909abc5c2c4a005a.jpg,히트맨.jpg,20192101,"장편 | 일반영화 | 코미디, 액션 | 109분 47초 | 15세이상관람가 | 한국",2D,[주연] 권상우(준) | 정준호(덕규) | 황우슬혜(미나) | 이이경(철) | 이지원(가영)
250,사바하,https://www.kobis.or.kr/common/mast/movie/2019/01/dbb297ce69464591a40a1c3b02543b53.jpg,사바하.jpg,20177539,"장편 | 일반영화 | 미스터리, 스릴러 | 122분 49초 | 15세이상관람가 | 한국",2D,[주연] 이정재(박목사) | 박정민(정나한) | 이재인 | 유지태(김동수)
251,의뢰인,https://www.kobis.or.kr/upload/up_img/2011/09/mov_1H2FJ2_20110915150609_1.jpg,의뢰인.jpg,20110613,장편 | 일반영화 | 스릴러 | 123분 0초 | 15세이상관람가 | 한국,"필름,2D",[주연] 박희순 | 장혁 | 하정우 | 허재호(배심원)
252,화이: 괴물을 삼킨 아이,https://www.kobis.or.kr/common/mast/movie/2013/09/72f1b9cbab8a415a8f4ae5dadb8c7d1f.jpg,화이- 괴물을 삼킨 아이.jpg,20123383,"장편 | 일반영화 | 액션, 스릴러 | 125분 11초 | 청소년관람불가 | 한국","필름,2D,4D",[주연] 여진구(화이) | 김윤석(석태) | 조진웅(기태) | 장현성 | 김성균 | 박해준(범수) | 임지은 | 남지현
253,007 스카이폴,https://www.kobis.or.kr/common/mast/movie/2014/05/0a354639124b492c94d40454042531c5.jpg,007 스카이폴.jpg,20113461,"장편 | 일반영화 | 액션 | 143분 0초 | 15세이상관람가 | 미국, 영국","필름,2D,IMAX",[주연] 다니엘 크레이그 | 하비에르 바르뎀 | 주디 덴치 | 랄프 파인즈 | 나오미 해리스 | 베레니스 말로에
254,가문의 영광4 - 가문의 수난,https://www.kobis.or.kr/upload/up_img/2011/08/mov_8I619J_20110826144107_1.jpg,가문의 영광4 - 가문의 수난.jpg,20112272,장편 | 일반영화 | 코미디 | 103분 0초 | 15세이상관람가 | 한국,"필름,2D",[주연] 김수미 | 신현준 | 임형준 | 정준하(종면) | 탁재훈(장석재) | 현영
255,블라인드,https://www.kobis.or.kr/upload/up_img/2011/08/mov_BJCI90_20110808111057_1.jpg,블라인드.jpg,20110297,장편 | 일반영화 | 스릴러 | 111분 0초 | 청소년관람불가 | 한국,"필름,2D",[주연] 김하늘(수아) | 유승호(권기서)
256,박열,https://www.kobis.or.kr/common/mast/movie/2017/06/e8a58cdbaaa74bf883dec20ad4fea263.jpg,박열.jpg,20178982,장편 | 일반영화 | 드라마 | 128분 30초 | 12세이상관람가 | 한국,2D,[주연] 이제훈(박열) | 최희서 | 김인우(미즈노) | 권율(이석)
257,라스트 갓파더,https://www.kobis.or.kr/upload/up_img/2010/12/mov_8HD0AF_20101229105210_1.jpg,라스트 갓파더.jpg,20101209,"장편 | 일반영화 | 코미디 | 103분 0초 | 12세이상관람가 | 한국, 미국","필름,2D",[주연] 심형래(영구) | 마이클 리스폴리(토니 5세) | 하비 케이틀(돈 카리니) | 제이슨 미웨스(비니) | 조셀린 도나휴(낸시 본판티)
258,스파이,https://www.kobis.or.kr/common/mast/movie/2015/05/296b688bb9e9487cbcf5ef8bb3ede697.jpg,스파이.jpg,20158621,"장편 | 일반영화 | 액션, 코미디 | 121분 36초 | 15세이상관람가 | 미국","필름,2D",[주연] 주드 로 | 제이슨 스타뎀 | 멜리사 맥카시
259,모아나,https://www.kobis.or.kr/common/mast/movie/2017/01/43e59066a8c04fa4b4d0beeae50ca2f1.jpg,모아나.jpg,20165443,장편 | 일반영화 | 애니메이션 | 113분 29초 | 전체관람가 | 미국,"2D,3D,4D",[주연] 드웨인 존슨(마우이 목소리 역) | 아우이 크라발호(모아나 목소리 역) | 알란 터딕 | 제메인 클레멘트 | 테무에라 모리슨
260,테이큰 2,https://www.kobis.or.kr/common/mast/movie/2012/08/a9edfd720b724113b6ed565543019b53.jpg,테이큰 2.jpg,20128447,"장편 | 일반영화 | 액션, 범죄, 드라마 | 92분 0초 | 청소년관람불가 | 프랑스","필름,2D,4D",[주연] 리암 니슨 | 매기 그레이스 | 팜키 얀센 | 라드 세르베드지야
261,하녀,https://www.kobis.or.kr/upload/up_img/2011/03/mov_093H94_20110309145910_1.jpg,하녀.jpg,20100188,"장편 | 일반영화 | 스릴러, 멜로/로맨스 | 106분 0초 | 청소년관람불가 | 한국","필름,2D","[주연] 전도연(하녀, 은이) | 이정재(주인남자, 훈) | 윤여정(하녀, 병식) | 서우(안주인, 해라)"
262,메이즈 러너: 데스 큐어,https://www.kobis.or.kr/common/mast/movie/2018/01/864c99155e6a48f0929e1ac23a7fa641.jpg,메이즈 러너- 데스 큐어.jpg,20175054,"장편 | 일반영화 | 액션, SF, 스릴러 | 142분 41초 | 12세이상관람가 | 미국","2D,4D,IMAX",[주연] 딜런 오브라이언 | 토마스 생스터 | 카야 스코델라리오 | 이기홍
263,분노의 질주: 더 얼티메이트,https://www.kobis.or.kr/common/mast/movie/2021/04/9520edbd1421425b8ca2fac6ebddf127.jpg,분노의 질주- 더 얼티메이트.jpg,20205041,장편 | 일반영화 | 액션 | 142분 40초 | 12세이상관람가 | 미국,"2D,4D,IMAX,DOLBYCINEMA",[주연] 빈 디젤 | 존 시나 | 성 강 | 샤를리즈 테론 | 미셸 로드리게즈 | 조다나 브루스터 | 헬렌 미렌
264,맘마미아!2,https://www.kobis.or.kr/common/mast/movie/2018/08/f7e47d6af21f40459c36b62192c0a673.jpg,맘마미아!2.jpg,20181942,장편 | 일반영화 | 뮤지컬 | 113분 40초 | 12세이상관람가 | 미국,"2D,IMAX",[주연] 아만다 사이프리드 | 릴리 제임스 | 메릴 스트립 | 피어스 브로스넌 | 제레미 어바인 | 콜린 퍼스 | 휴 스키너 | 스텔란 스카스가드 | 조쉬 딜란 | 줄리 월터스 | 알렉사 데이비스 | 크리스틴 바란스키 | 제시카 키나 윈 | 도미닉 쿠퍼 | 셰어 | 앤디 가르시아
265,호빗: 스마우그의 폐허,https://www.kobis.or.kr/common/mast/movie/2013/11/858a03f3662c4ca485a6f4b45f152d81.jpg,호빗- 스마우그의 폐허.jpg,20134267,"장편 | 일반영화 | 어드벤처, 드라마, 판타지 | 161분 4초 | 12세이상관람가 | 미국, 뉴질랜드","필름,2D,3D,4D,IMAX",[주연] 마틴 프리먼 | 베네딕트 컴버배치 | 케이트 블란쳇 | 올랜도 블룸 | 리차드 아미티지 | 루크 에반스 | 휴고 위빙 | 크리스토퍼 리 | 에반젤린 릴리
266,나잇&데이,https://www.kobis.or.kr/upload/up_img/cleansing/10/mov_20100310_3.jpg,나잇&데이.jpg,20100310,"장편 | 일반영화 | 액션, 코미디 | 109분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 톰 크루즈(로이 밀러) | 카메론 디아즈(준 헤이븐스)
267,컨저링,https://www.kobis.or.kr/common/mast/movie/2013/09/987dc00dbc6b4dfc8325066155262996.jpg,컨저링.jpg,20131381,"장편 | 일반영화 | 공포(호러), 스릴러 | 111분 46초 | 15세이상관람가 | 미국","필름,2D",[주연] 베라 파미가(로레인 워렌) | 패트릭 윌슨(에드 워렌) | 릴리 테일러(캐롤린 페론)
268,슈렉 포에버,https://www.kobis.or.kr/upload/up_img/cleansing/33/mov_20100333_3.jpg,슈렉 포에버.jpg,20100333,"장편 | 일반영화 | 애니메이션, 코미디, 가족 | 93분 0초 | 전체관람가 | 미국","필름,2D,3D,4D,IMAX",[주연] 마이크 마이어스(슈렉) | 카메론 디아즈(피오나) | 에디 머피(동키) | 안토니오 반데라스(장화신은 고양이) | 장광(슈렉 (한국어 목소리)) | 김옥경(피오나 (한국어 목소리)) | 이인성(동키 (한국어 목소리)) | 이봉준(장화 신은 고양이 (한국어 목소리))
269,배트맨 대 슈퍼맨: 저스티스의 시작,https://www.kobis.or.kr/common/mast/movie/2016/03/1d484990ec3c491091d619edfe055e62.jpg,배트맨 대 슈퍼맨- 저스티스의 시작.jpg,20152781,"장편 | 일반영화 | 액션, 어드벤처, 판타지 | 151분 27초 | 12세이상관람가 | 미국","2D,3D,4D,IMAX",[주연] 헨리 카빌 | 벤 애플렉 | 에이미 아담스 | 로렌스 피쉬번 | 제시 아이젠버그 | 제레미 아이언스 | 홀리 헌터 | 갤 가돗
270,레디 플레이어 원,https://www.kobis.or.kr/common/mast/movie/2023/04/0a320ddaf5e94675b3fcd5735df2c4db.jpg,레디 플레이어 원.jpg,20171122,"장편 | 일반영화 | 액션, SF, 어드벤처 | 139분 49초 | 12세이상관람가 | 미국","2D,3D,4D,IMAX",[주연] 마크 라이런스 | 사이먼 페그 | 올리비아 쿡 | 타이 쉐리던 | 벤 멘델슨 | T.J. 밀러
271,배틀쉽,https://www.kobis.or.kr/common/mast/movie/2012/03/67d766705d584bcdaeca6ef5984f1ec9.jpg,배틀쉽.jpg,20112134,"장편 | 일반영화 | SF, 액션 | 131분 0초 | 12세이상관람가 | 미국","필름,2D,IMAX",[주연] 리암 니슨(셰인) | 테일러 키치(알렉스 하퍼) | 알렉산더 스카르가드(스톤 하퍼) | 브룩클린 데커(사만다) | 리한나(코라 레익스)
272,셜록홈즈 : 그림자 게임,https://www.kobis.or.kr/common/mast/movie/2011/12/25f8a200dcc74543b04158cc468a9da0.jpg,셜록홈즈 - 그림자 게임.jpg,20112621,"장편 | 일반영화 | 액션, 미스터리 | 128분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 로버트 다우니 주니어 | 주드 로
273,7광구,https://www.kobis.or.kr/upload/up_img/2011/07/mov_7FAJIH_20110720175608_1.jpg,7광구.jpg,20119513,"장편 | 일반영화 | SF, 액션, 스릴러 | 101분 0초 | 15세이상관람가 | 한국","필름,2D,3D,4D,IMAX",[주연] 하지원 | 박철민 | 이한위(장문형) | 오지호 | 송새벽 | 안성기
274,타짜: 원 아이드 잭,https://www.kobis.or.kr/common/mast/movie/2019/08/e42bc76bd69046c78b7d6737b351bd77.jpg,타짜- 원 아이드 잭.jpg,20184572,"장편 | 일반영화 | 범죄, 드라마 | 139분 47초 | 청소년관람불가 | 한국",2D,[주연] 박정민(도일출) | 류승범(애꾸) | 최유화(마돈나)
275,마당을 나온 암탉,https://www.kobis.or.kr/upload/up_img/2011/04/mov_J3FA9H_20110428133502_1.jpg,마당을 나온 암탉.jpg,20110279,장편 | 일반영화 | 애니메이션 | 93분 0초 | 전체관람가 | 한국,"필름,2D",[주연] 문소리(잎싹) | 박철민(달수) | 최민식(나그네) | 유승호(초록이) | 김상현(애꾸눈 족제비)
276,싱크홀,https://www.kobis.or.kr/common/mast/movie/2021/07/1244e3eee57149aa8542763d572a1253.jpg,싱크홀.jpg,20196270,장편 | 일반영화 | 코미디 | 113분 56초 | 12세이상관람가 | 한국,2D,[주연] 차승원(정만수) | 김성균(박동원) | 이광수(김승현) | 권소현(영이) | 김혜준(은주)
277,악의 연대기,https://www.kobis.or.kr/common/mast/movie/2015/04/346e6db8b86342388f9487aa73edb360.jpg,악의 연대기.jpg,20149569,장편 | 일반영화 | 스릴러 | 102분 0초 | 15세이상관람가 | 한국,"필름,2D",[주연] 손현주 | 마동석 | 최다니엘(김진규) | 박서준(차동재)
278,강남 1970,https://www.kobis.or.kr/common/mast/movie/2015/01/66ceda937d9441e5a3854e5c49442f66.jpg,강남 1970.jpg,20136888,"장편 | 일반영화 | 액션, 드라마 | 135분 7초 | 청소년관람불가 | 한국","필름,2D",[주연] 이민호(종대) | 김래원(용기) | 정진영(길수)
279,이상한 나라의 앨리스,https://www.kobis.or.kr/upload/up_img/cleansing/30/mov_20090930_3.jpg,이상한 나라의 앨리스.jpg,20090930,"장편 | 일반영화 | 판타지, 어드벤처, 가족 | 108분 0초 | 전체관람가 | 미국","필름,2D,3D,IMAX",[주연] 조니 뎁(모자 장수) | 앤 해서웨이(하얀 여왕) | 헬레나 본햄 카터(붉은 여왕) | 크리스핀 글로버 | 미아 와시코브스카(앨리스)
280,맨 오브 스틸,https://www.kobis.or.kr/common/mast/movie/2013/05/f90668d4fa134de29edc980fc85996e2.jpg,맨 오브 스틸.jpg,20137961,장편 | 일반영화 | SF | 142분 50초 | 12세이상관람가 | 미국,"필름,2D,3D,4D,IMAX",[주연] 헨리 카빌 | 에이미 아담스 | 러셀 크로우 | 케빈 코스트너
281,황해,https://www.kobis.or.kr/upload/up_img/2011/01/mov_EGJB35_20110106174333_1.jpg,황해.jpg,20101222,"장편 | 일반영화 | 스릴러, 액션, 범죄 | 156분 0초 | 청소년관람불가 | 한국, 미국, 중국","필름,2D",[주연] 김윤석(면정학) | 하정우(김구남) | 조성하(김태원)
282,원더 우먼,https://www.kobis.or.kr/common/mast/movie/2017/05/75e3bc2b19204a19aa0c54a774f6d36a.jpg,원더 우먼.jpg,20168261,"장편 | 일반영화 | 액션, 어드벤처, 판타지, SF | 140분 55초 | 12세이상관람가 | 미국","2D,3D,4D,IMAX",[주연] 갤 가돗 | 로빈 라이트 | 크리스 파인 | 데이빗 듈리스 | 코니 닐슨 | 엘레나 아나야
283,초능력자,https://www.kobis.or.kr/upload/up_img/cleansing/10/mov_20101010_3.jpg,초능력자.jpg,20101010,"장편 | 일반영화 | SF, 드라마 | 114분 0초 | 15세이상관람가 | 한국","필름,2D,4D",[주연] 강동원(초인) | 고수(임규남) | 김수남 
284,극장판 귀멸의 칼날: 무한열차편,https://www.kobis.or.kr/common/mast/movie/2022/03/a4d62435253e42a9a9d1fd0d8c5b39f5.jpg,극장판 귀멸의 칼날- 무한열차편.jpg,20200703,장편 | 일반영화 | 애니메이션 | 116분 40초 | 15세이상관람가 | 일본,"2D,4D,IMAX",[주연] 하나에 나츠키 | 키토 아카리 | 시모노 히로 | 마츠오카 요시츠구 | 히노 사토시 | 히라카와 다이스케
285,신의 한 수: 귀수편,https://www.kobis.or.kr/common/mast/movie/2019/10/af025af18ca34a8aa3732e6df43e308f.jpg,신의 한 수- 귀수편.jpg,20181434,"장편 | 일반영화 | 범죄, 액션 | 106분 1초 | 15세이상관람가 | 한국",2D,[주연] 권상우(귀수) | 김희원(똥선생) | 김성균(허일도)
286,마이 웨이,https://www.kobis.or.kr/common/mast/movie/2011/12/109132a34f7c4755b468902fee43ae82.jpg,마이 웨이.jpg,20110295,"장편 | 일반영화 | 전쟁, 액션, 드라마 | 137분 0초 | 15세이상관람가 | 한국, 일본, 중국","필름,2D,4D",[주연] 장동건 | 오다기리 조 | 판빙빙
287,겟 아웃,https://www.kobis.or.kr/common/mast/movie/2017/05/76cdd755da6d4ea3a007be9e80b58a15.jpg,겟 아웃.jpg,20175262,"장편 | 일반영화 | 공포(호러), 미스터리, 스릴러, 드라마 | 103분 55초 | 15세이상관람가 | 미국",2D,[주연] 다니엘 칼루야 | 앨리슨 윌리암스 | 브래들리 휘트포드 | 캐서린 키너
288,나의 사랑 나의 신부,https://www.kobis.or.kr/common/mast/movie/2014/09/9f0f05619168494cb2cf5478d68a96c7.jpg,나의 사랑 나의 신부.jpg,20147930,"장편 | 일반영화 | 멜로/로맨스, 코미디 | 111분 1초 | 15세이상관람가 | 한국","필름,2D",[주연] 조정석 | 신민아
289,베놈 2: 렛 데어 비 카니지,https://www.kobis.or.kr/common/mast/movie/2021/09/7f0692add69b4b328c23bc88839bb63d.jpg,베놈 2- 렛 데어 비 카니지.jpg,20218052,"장편 | 일반영화 | 액션, SF, 스릴러 | 97분 10초 | 15세이상관람가 | 미국","2D,4D,IMAX,ScreenX,DOLBYCINEMA",[주연] 톰 하디 | 미쉘 윌리엄스 | 나오미 해리스 | 레이드 스콧 | 스티븐 그레이엄 | 우디 해럴슨
290,굿바이 싱글,https://www.kobis.or.kr/common/mast/movie/2016/05/2f6b8a8cf29f47a6a2dd562f3401b017.jpg,굿바이 싱글.jpg,20150972,"장편 | 일반영화 | 코미디, 드라마 | 119분 58초 | 15세이상관람가 | 한국",2D,[주연] 김혜수(주연) | 마동석(평구) | 김현수(단지) | 김용건(김 대표)
291,이클립스,https://www.kobis.or.kr/upload/up_img/cleansing/61/mov_20100361_3.jpg,이클립스.jpg,20100361,"장편 | 일반영화 | 판타지, 멜로/로맨스, 스릴러 | 124분 0초 | 12세이상관람가 | 미국","필름,2D",[주연] 크리스틴 스튜어트(벨라 스완) | 로버트 패틴슨(에드워드 컬렌) | 테일러 로트너(제이콥 블랙)
292,몽타주,https://www.kobis.or.kr/common/mast/movie/2013/04/8a23a755c68f44b2bf6e385975266e0d.jpg,몽타주.jpg,20122784,장편 | 일반영화 | 스릴러 | 119분 43초 | 15세이상관람가 | 한국,"필름,2D",[주연] 엄정화(하경) | 김상경(청호) | 송영창(한철)
293,명당,https://www.kobis.or.kr/common/mast/movie/2018/08/dcdd32934d23431a817a94e4a142e077.jpg,명당.jpg,20172204,장편 | 일반영화 | 사극 | 126분 16초 | 12세이상관람가 | 한국,2D,[주연] 조승우(박재상) | 지성(흥선대원군) | 김성균(김병기) | 백윤식(김좌근) | 문채원(초선) | 유재명(구용식) | 박충선(정만인)
294,논스톱,https://www.kobis.or.kr/common/mast/movie/2014/02/5fd88af573914d2d9d42f094ef8126e4.jpg,논스톱.jpg,20147299,"장편 | 일반영화 | 액션 | 106분 2초 | 15세이상관람가 | 미국, 프랑스","필름,2D,4D",[주연] 리암 니슨 | 줄리안 무어 | 미쉘 독커리
