영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
우리가 사랑이라고 믿는 것,https://www.kobis.or.kr/common/mast/movie/2022/02/964d75a8f6e24e4d8ba5cb6364667201.jpg,우리가 사랑이라고 믿는 것.jpg,20202689,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 100분 12초 | 12세이상관람가 | 영국",2D,[주연] 아네트 베닝(그레이스) | 빌 나이(에드워드) | 조쉬 오코너(제이미)
립세의 사계,https://www.kobis.or.kr/common/mast/movie/2023/12/818f6665246c497488ebae03e8d8ff56.jpg,립세의 사계.jpg,20236533,장편 | 예술영화 | 애니메이션 | 115분 30초 | 15세이상관람가 | 폴란드,2D,
씰벤져스 : 용감한 바다특공대,https://www.kobis.or.kr/common/mast/movie/2023/09/b515953c1c794a989602dd1c18023f14.jpg,씰벤져스 - 용감한 바다특공대.jpg,20234145,"장편 | 예술영화 | 애니메이션, 액션, 코미디, 어드벤처 | 97분 57초 | 전체관람가 | 미국",2D,
피는 물보다 진하다,https://www.kobis.or.kr/common/mast/movie/2022/05/29dad008f6714e8881f19b2086e9c1ce.jpg,피는 물보다 진하다.jpg,20224304,장편 | 일반영화 | 액션 | 90분 4초 | 15세이상관람가 | 한국,2D,[주연] 조동혁(두현) | 이완(영민) | 임정은(지영)
듣보인간의 생존신고,https://www.kobis.or.kr/common/mast/movie/2023/08/0cd8aa78429b4007a3f8dd8df9ac4144.JPG,듣보인간의 생존신고.jpg,20211540,"장편 | 예술,독립 영화 | 다큐멘터리 | 79분 51초 | 전체관람가 | 한국",2D,[주연] 권하정 | 김아현
더 킬러,https://www.kobis.or.kr/common/mast/movie/2023/10/113c31d82a61480b870745b270721dba.jpg,더 킬러.jpg,20235173,장편 | 일반영화 | 스릴러 | 117분 53초 | 15세이상관람가 | 미국,2D,[주연] 마이클 패스벤더 | 틸다 스윈튼
지옥만세,https://www.kobis.or.kr/common/mast/movie/2023/07/86b9cbd4e7dc49a285f9cad7484f97c5.jpg,지옥만세.jpg,20227891,"장편 | 예술,독립 영화 | 어드벤처, 드라마, 코미디 | 109분 0초 | 12세이상관람가 | 한국",2D,[주연] 오우리(나미) | 방효린(선우) | 정이주(채린) | 박성훈(명호)
청춘적니,https://www.kobis.or.kr/common/mast/movie/2021/11/cd628e316e124e31896ba8d8ccda2b00.jpg,청춘적니.jpg,20211529,"장편 | 예술영화 | 멜로/로맨스, 드라마 | 104분 30초 | 12세이상관람가 | 중국",2D,[주연] 굴초소 | 장정의
벨파스트,https://www.kobis.or.kr/common/mast/movie/2022/02/ec328ff574834a90916dd0dfc31ccbb9.jpg,벨파스트.jpg,20223583,장편 | 예술영화 | 드라마 | 98분 7초 | 12세이상관람가 | 미국,2D,[주연] 케이트리오나 발피(엄마) | 주디 덴치(할머니) | 제이미 도넌(아빠) | 시아란 힌즈(할아버지) | 주드 힐(버디)
뜨거운 피: 디 오리지널,https://www.kobis.or.kr/common/mast/movie/2022/05/bdcce333bb264dadb2fb36a8b72a8b08.jpg,뜨거운 피- 디 오리지널.jpg,20225055,"장편 | 일반영화 | 액션, 범죄 | 141분 26초 | 청소년관람불가 | 한국",2D,[주연] 정우 | 김갑수
오글리스: 웰컴 투 냄새 마을,https://www.kobis.or.kr/common/mast/movie/2023/03/d69ca579399b496ba2646c7625219ca6.jpg,오글리스- 웰컴 투 냄새 마을.jpg,20230764,장편 | 일반영화 | 애니메이션 | 81분 51초 | 전체관람가 | 독일,2D,
너와 사랑한 시간,https://www.kobis.or.kr/common/mast/movie/2022/11/dac7fb3f7f6c4f96936030955bfa6365.jpg,너와 사랑한 시간.jpg,20228310,장편 | 일반영화 | 멜로/로맨스 | 126분 33초 | 12세이상관람가 | 홍콩,2D,[주연] 류이호(루야오)
심야카페: 미씽 허니,https://www.kobis.or.kr/common/mast/movie/2022/10/baa5f5d78c434f82858bb9e52bd71c93.jpg,심야카페- 미씽 허니.jpg,20212665,"장편 | 일반영화 | 멜로/로맨스, 판타지 | 102분 59초 | 12세이상관람가 | 한국",2D,[주연] 이이경(태영) | 채서진(남궁윤) | 신주환(마스터) | 정영주(선화) | 박건일(김경장) | 문숙(동백)
라방,https://www.kobis.or.kr/common/mast/movie/2023/05/16e6e5794ba8420ab0d2d29a7a962969.jpg,라방.jpg,20231577,장편 | 독립영화 | 스릴러 | 90분 4초 | 청소년관람불가 | 한국,2D,[주연] 박성웅(젠틀맨) | 박선호(최동주) | 김희정(수진)
헤이지니&럭키강이 비밀의 문,https://www.kobis.or.kr/common/mast/movie/2022/11/f707700d72e34168a3d701a94d1d94a7.jpg,헤이지니&럭키강이 비밀의 문.jpg,20228340,"장편 | 일반영화 | 공연, 가족, 뮤지컬 | 69분 3초 | 전체관람가 | 한국",2D,[배급진행] 박다명(국내판권관리)
키리에의 노래,https://www.kobis.or.kr/common/mast/movie/2023/10/0f0bf14613004cc8a05305f4aaeb7183.jpg,키리에의 노래.jpg,20234667,장편 | 예술영화 | 드라마 | 119분 26초 | 15세이상관람가 | 일본,2D,[시나리오(각본)] 이와이 슌지
오마주,https://www.kobis.or.kr/common/mast/movie/2022/04/a352ebb3c517462a957a65abed93a053.jpg,오마주.jpg,20211382,"장편 | 예술,독립 영화 | 드라마 | 108분 7초 | 12세이상관람가 | 한국",2D,[주연] 이정은(지완) | 권해효(상우) | 탕준상(보람) | 고서희(세영) | 오재이(준영)
조이 라이드,https://www.kobis.or.kr/common/mast/movie/2023/08/33865c4a6fcf40c297e149192246bc31.jpg,조이 라이드.jpg,20233569,장편 | 일반영화 | 코미디 | 94분 40초 | 청소년관람불가 | 미국,2D,[주연] 애슐리 박 | 스테파니 수 | 셰리 콜라 | 사브리나 우
좋.댓.구,https://www.kobis.or.kr/common/mast/movie/2023/07/850a171d3d2a4197a346cd6676bd99f6.jpg,좋.댓.구.jpg,20226533,장편 | 독립영화 | 코미디 | 80분 11초 | 15세이상관람가 | 한국,2D,[주연] 오태경
유랑지구2,https://www.kobis.or.kr/common/mast/movie/2023/04/677597a2b48f4cbc9591fa666a7df71e.jpg,유랑지구2.jpg,20231143,장편 | 일반영화 | SF | 173분 20초 | 12세이상관람가 | 중국,2D,[주연] 유덕화 | 오경
원 모어 찬스,https://www.kobis.or.kr/common/mast/movie/2023/10/a35ea5bdfd2a45cabc4942e0e57d15cd.jpg,원 모어 찬스.jpg,20234946,장편 | 일반영화 | 드라마 | 114분 5초 | 12세이상관람가 | 중국,2D,[주연] 주윤발 | 원영의
매직 프린세스: 얼음 괴물과 사라진 열쇠의 비밀,https://www.kobis.or.kr/common/mast/movie/2023/10/d4553e1968ac4fb08b7787f4abcb39b9.jpg,매직 프린세스- 얼음 괴물과 사라진 열쇠의 비밀.jpg,20235360,"장편 | 예술영화 | 애니메이션, 어드벤처, 판타지 | 79분 1초 | 전체관람가 | 러시아",2D,
도쿄 리벤저스,https://www.kobis.or.kr/common/mast/movie/2021/12/c24f62976a284b61af3ba61082087b7f.jpg,도쿄 리벤저스.jpg,20211238,"장편 | 일반영화 | 드라마, 액션 | 120분 11초 | 15세이상관람가 | 일본",2D,[주연] 키타무라 타쿠미(타케미치) | 요시자와 료 | 야마다 유키 | 마미야 쇼타로
극장판 유루캠△,https://www.kobis.or.kr/common/mast/movie/2022/10/3ad9f993cad7463397845f82cb10d3a3.jpg,극장판 유루캠△.jpg,20227728,"장편 | 일반영화 | 애니메이션, 드라마 | 120분 10초 | 전체관람가 | 일본",2D,[주연] 하나모리 유미리
프리! 더 파이널 스트로크 전편,https://www.kobis.or.kr/common/mast/movie/2022/01/7aa0c4763449446a9104af8f66db5c88.jpg,프리! 더 파이널 스트로크 전편.jpg,20223350,장편 | 일반영화 | 애니메이션 | 86분 29초 | 전체관람가 | 일본,2D,[주연] 시마자키 노부나가(나나세 하루카 ) | 스즈키 타츠히사(타치바나 마코토 ) | 미야노 마모루(마츠오카 린 ) | 우치야마 코우키(키리시마 이쿠야 )
헌티드 맨션,https://www.kobis.or.kr/common/mast/movie/2023/07/105a60a898034ea4ad2d5e05b85ba3d0.jpg,헌티드 맨션.jpg,20232854,장편 | 일반영화 | 공포(호러) | 122분 49초 | 12세이상관람가 | 미국,2D,[주연] 티파니 해디쉬 | 오웬 윌슨 | 대니 드비토 | 로자리오 도슨
로스트 도터,https://www.kobis.or.kr/common/mast/movie/2022/06/1d5db8aea4a9401d9c880e6a9d142cac.jpg,로스트 도터.jpg,20210542,장편 | 예술영화 | 드라마 | 121분 32초 | 15세이상관람가 | 미국,2D,[주연] 올리비아 콜맨(레다) | 다코타 존슨(니나) | 제시 버클리(젊은 레다)
여덟 개의 산,https://www.kobis.or.kr/common/mast/movie/2023/07/a66f1f9cc3034eefab9bd3567becd57f.jpg,여덟 개의 산.jpg,20232765,장편 | 예술영화 | 드라마 | 147분 3초 | 12세이상관람가 | 이탈리아,2D,[주연] 루카 마리넬리 | 알레산드로 보르기
가재가 노래하는 곳,https://www.kobis.or.kr/common/mast/movie/2022/10/6b2aa84c85c0452883aac3d422dca133.jpg,가재가 노래하는 곳.jpg,20227751,장편 | 일반영화 | 드라마 | 125분 14초 | 15세이상관람가 | 미국,2D,[주연] 데이지 에드가 존스 | 테일러 존 스미스 | 해리스 딕킨슨 | 데이빗 스트라탄 | 가렛 딜라헌트
플랜 75,https://www.kobis.or.kr/common/mast/movie/2024/01/e212857657f34668935a2f382647594b.jpg,플랜 75.jpg,20235904,장편 | 예술영화 | 드라마 | 112분 48초 | 15세이상관람가 | 일본,2D,
미혹,https://www.kobis.or.kr/common/mast/movie/2022/09/54921f670ba541ca90948682a62b84e1.jpg,미혹.jpg,20226877,"장편 | 예술,독립 영화 | 미스터리, 공포(호러) | 114분 1초 | 15세이상관람가 | 한국",2D,[주연] 박효주(현우) | 김민재(석호) | 차선우(주은)
세계를 뒤흔든 43일,https://www.kobis.or.kr/common/mast/movie/2023/10/e84d3c056bc843cfb532b598f6276f82.jpg,세계를 뒤흔든 43일.jpg,20235421,장편 | 독립영화 | 다큐멘터리 | 81분 14초 | 전체관람가 | 한국,2D,
뱅드림! 팝핀' 드림!,https://www.kobis.or.kr/common/mast/movie/2022/03/3aa5527f86fc4a8897128f0ce17bfb86.jpg,뱅드림! 팝핀' 드림!.jpg,20224069,장편 | 일반영화 | 애니메이션 | 70분 43초 | 전체관람가 | 일본,2D,[주연] 아이미(토야마 카스미) | 오오츠카 사에(하나조노 타에) | 니시모토 리미(우시고메 리미) | 오오하시 아야카(야마부키 사아야) | 이토 아야사(이치가야 아리사)
우리 사랑이 향기로 남을 때,https://www.kobis.or.kr/common/mast/movie/2023/01/e0cd5c2d4b9d4466869abdd513c8899a.jpg,우리 사랑이 향기로 남을 때.jpg,20239884,"장편 | 일반영화 | 멜로/로맨스, 코미디, 드라마 | 108분 29초 | 15세이상관람가 | 한국",2D,[주연] 윤시윤(김창수) | 설인아(조아라)
불도저에 탄 소녀,https://www.kobis.or.kr/common/mast/movie/2022/03/0842da761ec5406d9e322a73e71cc74f.jpg,불도저에 탄 소녀.jpg,20217298,"장편 | 예술,독립 영화 | 드라마 | 112분 23초 | 15세이상관람가 | 한국",2D,[주연] 김혜윤(구혜영) | 박혁권(구본진) | 오만석(최영환) | 예성(고유석 경위) | 박시우(혜적)
괴인,https://www.kobis.or.kr/common/mast/movie/2023/10/8890a5132f4d4a44a51c9ffbf29fc6ec.jpg,괴인.jpg,20228210,"장편 | 예술,독립 영화 | 드라마 | 136분 0초 | 15세이상관람가 | 한국",2D,[주연] 박기홍 | 최경준
걸리버 리턴즈,https://www.kobis.or.kr/common/mast/movie/2022/10/f17fdb09cb7b4886935ab502816fa3c8.jpg,걸리버 리턴즈.jpg,20227637,"장편 | 일반영화 | 애니메이션, 판타지, 어드벤처 | 78분 53초 | 전체관람가 | 우크라이나",2D,
특수요원 빼꼼,https://www.kobis.or.kr/common/mast/movie/2022/05/12fdd4338cbe43f39f9ac7a042477f30.jpg,특수요원 빼꼼.jpg,20224891,장편 | 예술영화 | 애니메이션 | 92분 54초 | 전체관람가 | 중국,2D,[주연] 박시윤(디키) | 장병관(빅투스)
라이드 온,https://www.kobis.or.kr/common/mast/movie/2023/05/cbfa3f563edd4402a3800f13a85d75ea.jpg,라이드 온.jpg,20231603,"장편 | 일반영화 | 액션, 코미디, 드라마 | 125분 50초 | 12세이상관람가 | 중국",2D,[주연] 성룡 | 류호존
강변의 무코리타,https://www.kobis.or.kr/common/mast/movie/2023/08/c9307ce38266482bbc9e3a2ebdc0252d.jpg,강변의 무코리타.jpg,20210868,장편 | 예술영화 | 드라마 | 120분 53초 | 12세이상관람가 | 일본,2D,[주연] 마츠야마 켄이치(야마다) | 무로 츠요시(시마다) | 미츠시마 히카리(미나미) | 에구치 노리코(나카시마) | 에모토 타스쿠(야스오)
드림팰리스,https://www.kobis.or.kr/common/mast/movie/2023/04/501b47cc8fae4b8bb460a1ef7dad5c31.jpg,드림팰리스.jpg,20219997,"장편 | 예술,독립 영화 | 드라마 | 111분 49초 | 12세이상관람가 | 한국",2D,[주연] 김선영 | 이윤지
65,https://www.kobis.or.kr/common/mast/movie/2023/03/e714319396b944d285eef224b1cb4027.jpg,65.jpg,20231004,장편 | 일반영화 | 액션 | 92분 33초 | 12세이상관람가 | 미국,"2D,4D,DOLBYCINEMA",[주연] 아담 드라이버 | 아리나 그린블랫
성덕,https://www.kobis.or.kr/common/mast/movie/2022/09/38247b7f992e4e68a8a669f2cac814eb.jpg,성덕.jpg,20211244,"장편 | 예술,독립 영화 | 다큐멘터리 | 84분 24초 | 12세이상관람가 | 한국",2D,[주연] 오세연
녹야,https://www.kobis.or.kr/common/mast/movie/2023/10/5b6af7c8a88a426e940a1394f37e6a2b.jpg,녹야.jpg,20235044,장편 | 예술영화 | 드라마 | 92분 20초 | 15세이상관람가 | 홍콩,2D,[주연] 판빙빙 | 이주영
인어공주: 마법물약의 비밀,https://www.kobis.or.kr/common/mast/movie/2024/02/7a3bcb6dc80c4f2499fe05d271736d0d.jpg,인어공주- 마법물약의 비밀.jpg,20235562,장편 | 예술영화 | 애니메이션 | 82분 28초 | 전체관람가 | 미국,2D,
치치치 치킨의 비밀,https://www.kobis.or.kr/common/mast/movie/2023/07/9cb58db734f74e049179ced018e040ca.jpg,치치치 치킨의 비밀.jpg,20233121,장편 | 일반영화 | 애니메이션 | 94분 26초 | 전체관람가 | 중국,2D,
부기맨,https://www.kobis.or.kr/common/mast/movie/2023/05/b28a070a4de34ebc95a20a11caa58914.jpg,부기맨.jpg,20231959,장편 | 일반영화 | 공포(호러) | 98분 29초 | 15세이상관람가 | 미국,2D,[주연] 소피 대처(세이디 하퍼) | 크리스 메시나(윌 하퍼) | 데이비드 다스트말치안(레스트 빌링스)
세기말의 사랑,https://www.kobis.or.kr/common/mast/movie/2023/12/7f7dd27961e048dea2a33fee26b4e4d1.jpg,세기말의 사랑.jpg,20230956,"장편 | 예술,독립 영화 | 드라마 | 116분 21초 | 12세이상관람가 | 한국",2D,[주연] 이유영(영미) | 임선우(유진) | 노재원(도영)
나의 행복한 결혼,https://www.kobis.or.kr/common/mast/movie/2023/09/56c1229b0b654cb693779b37c51e87bd.jpg,나의 행복한 결혼.jpg,20234104,"장편 | 일반영화 | 판타지, 멜로/로맨스 | 113분 45초 | 12세이상관람가 | 일본",2D,[주연] 메구로 렌 | 이마다 미오
너의 눈을 들여다보면,https://www.kobis.or.kr/common/mast/movie/2023/05/b9071c566910451b8713df283eab61f7.jpg,너의 눈을 들여다보면.jpg,20239611,장편 | 예술영화 | 드라마 | 99분 39초 | 전체관람가 | 프랑스,2D,[주연] 키시이 유키노(케이코) | 미우라 토모카즈(체육관 회장) | 미우라 마사키(마코토)
하늘의 푸르름을 아는 사람이여,https://www.kobis.or.kr/common/mast/movie/2022/03/fc43c0125283439e950c378a2d09b2a6.jpg,하늘의 푸르름을 아는 사람이여.jpg,20216064,"장편 | 예술영화 | 애니메이션, 판타지, 멜로/로맨스 | 107분 21초 | 12세이상관람가 | 일본",2D,[주연] 요시자와 료
장민호 드라마 최종회,https://www.kobis.or.kr/common/mast/movie/2022/01/15b571bdc03442d1bb3bddbb662635f2.jpg,장민호 드라마 최종회.jpg,20223398,장편 | 일반영화 | 공연 | 106분 10초 | 전체관람가 | 한국,2D,
피그,https://www.kobis.or.kr/common/mast/movie/2022/01/8674391eb5f542ca9c598ef1656c5bfc.jpg,피그.jpg,20211423,"장편 | 예술영화 | 드라마, 스릴러 | 91분 4초 | 12세이상관람가 | 미국",2D,[주연] 니콜라스 케이지(롭) | 알렉스 울프(아미르) | 아담 아킨(다리우스)
꼬마돼지 베이브의 바다 대모험,https://www.kobis.or.kr/common/mast/movie/2023/02/5f8fd94cdedd459db5503962751aed7e.jpg,꼬마돼지 베이브의 바다 대모험.jpg,20239905,"장편 | 일반영화 | 애니메이션, 어드벤처, 가족 | 76분 08초 | 전체관람가 | 중국",2D,
실종,https://www.kobis.or.kr/common/mast/movie/2022/05/6eaf4c81a1ac4abda5e4726ece198c8d.jpg,실종.jpg,20210843,장편 | 예술영화 | 스릴러 | 123분 21초 | 청소년관람불가 | 일본,2D,[주연] 이토 아오이 | 사토 지로 | 시미즈 히로야
한여름밤의 재즈,https://www.kobis.or.kr/common/mast/movie/2022/08/d4766da75f974719a3c14c8ef7b69a97.jpg,한여름밤의 재즈.jpg,20210678,"장편 | 예술영화 | 다큐멘터리, 공연 | 82분 46초 | 12세이상관람가 | 미국",2D,[주연] 루이 암스트롱 | 마할리아 잭슨 | 셀로니어스 몽크 | 척 베리 | 아니타 오데이
토르: 마법 검의 전설,https://www.kobis.or.kr/common/mast/movie/2022/04/f0279bdb8fe44bee8aae3f6eec77f2b7.jpg,토르- 마법 검의 전설.jpg,20223388,"장편 | 일반영화 | 애니메이션, 판타지, 액션, 어드벤처 | 77분 7초 | 전체관람가 | 독일",2D,
더 컨트랙터,https://www.kobis.or.kr/common/mast/movie/2022/04/0ff1ee796a04421585803a5a8be60d35.jpg,더 컨트랙터.jpg,20224333,"장편 | 일반영화 | 액션, 스릴러 | 103분 27초 | 15세이상관람가 | 미국",2D,[주연] 크리스 파인(제임스 하퍼) | 벤 포스터 | 키퍼 서덜랜드 | 길리언 제이콥스
로보카폴리 안전교실 교통편,https://www.kobis.or.kr/common/mast/movie/2022/09/6476d50361b44ae99846a82e5aedf325.jpg,로보카폴리 안전교실 교통편.jpg,20227366,장편 | 일반영화 | 애니메이션 | 40분 16초 | 전체관람가 | 한국,2D,[주연] 엄상현(폴리) | 박선영(엠버)
오! 마이 고스트,https://www.kobis.or.kr/common/mast/movie/2022/08/f2614894f80042f887c18546e30d2858.jpg,오! 마이 고스트.jpg,20216224,"장편 | 예술영화 | 코미디, 공포(호러) | 97분 30초 | 15세이상관람가 | 한국",2D,[주연] 정진운 | 안서현 | 이주연
만분의 일초,https://www.kobis.or.kr/common/mast/movie/2023/10/56020789606a4c80919bdcd492ab37ed.jpg,만분의 일초.jpg,20232284,"장편 | 예술,독립 영화 | 액션, 드라마, 스릴러 | 99분 34초 | 12세이상관람가 | 한국",2D,[주연] 주종혁(김재우) | 문진승(황태수)
나를 만나는 길,https://www.kobis.or.kr/common/mast/movie/2022/04/cbf2335ccbdd4495ba62af95c2ffd6c0.jpg,나를 만나는 길.jpg,20176068,장편 | 예술영화 | 다큐멘터리 | 93분 52초 | 전체관람가 | 영국,2D,[주연] 베네딕트 컴버배치(내레이션)
시간을 꿈꾸는 소녀,https://www.kobis.or.kr/common/mast/movie/2022/12/5e76a5427d894f84942fa0c5fd78d4d9.jpg,시간을 꿈꾸는 소녀.jpg,20224723,"장편 | 예술,독립 영화 | 다큐멘터리, 드라마 | 110분 26초 | 12세이상관람가 | 한국",2D,[주연] 권수진(권수진) | 이경원(이경원) | 조경아(성우)
