,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
525,엘리아스: 바다의 보물을 찾아라!,https://www.kobis.or.kr/common/mast/movie/2014/10/0f73f736d8554def821ef0d2456c7431.jpg,엘리아스- 바다의 보물을 찾아라!.jpg,20141681,"장편 | 일반영화 | 애니메이션, 어드벤처 | 77분 20초 | 전체관람가 | 노르웨이","필름,2D",
526,사랑을 카피하다,https://www.kobis.or.kr/common/mast/movie/2015/08/2db253efac7943cebd8543579a27396c.jpg,사랑을 카피하다.jpg,20119927,장편 | 예술영화 | 드라마 | 106분 0초 | 15세이상관람가 | 프랑스,"필름,2D",[주연] 윌리엄 쉬멜 | 줄리엣 비노쉬
527,판타스틱 부니베어,https://www.kobis.or.kr/common/mast/movie/2018/02/2dd138f4192f48e88e1e1ab2bbc3c536.jpg,판타스틱 부니베어.jpg,20181001,"장편 | 예술영화 | 애니메이션, 어드벤처 | 88분 24초 | 전체관람가 | 중국",2D,[주연] 조연우 | 신정훈 | 박상우 | 오은수 | 송영인 | 방지원
528,아인,https://www.kobis.or.kr/common/mast/movie/2018/02/7535ce8e833e4037bccac711291fd09e.jpg,아인.jpg,20180901,"장편 | 예술영화 | SF, 액션 | 108분 6초 | 15세이상관람가 | 일본",2D,[주연] 사토 타케루 | 아야노 고 | 하마베 미나미
529,몬테크리스토: 더 뮤지컬 라이브,https://www.kobis.or.kr/common/mast/movie/2021/03/c97f70ccef8645d4ad98c975fc71f4f9.jpg,몬테크리스토- 더 뮤지컬 라이브.jpg,20216768,장편 | 일반영화 | 공연 | 142분 55초 | 12세이상관람가 | 한국,2D,[주연] 카이 | 린아 | 김준현 | 이종문 | 이상준 | 김영주
530,앤젤스 셰어: 천사를 위한 위스키,https://www.kobis.or.kr/common/mast/movie/2013/04/8a8af22a742646879626da79c81cafc6.jpg,앤젤스 셰어- 천사를 위한 위스키.jpg,20122221,"장편 | 예술영화 | 코미디, 드라마 | 101분 2초 | 15세이상관람가 | 영국, 프랑스","필름,2D",[주연] 폴 프래니건 | 존 헨쇼 | 로저 알람(타데우스)
531,싱글맨,https://www.kobis.or.kr/common/mast/movie/2016/08/61bdb7b68b1649728b3884044bb2c94d.jpg,싱글맨.jpg,20100261,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 99분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 콜린 퍼스(조지 ) | 줄리안 무어(샬롯 )
532,어떤살인,https://www.kobis.or.kr/common/mast/movie/2015/10/bafdcf33eb904da8a081035240a0716d.jpg,어떤살인.jpg,20143502,장편 | 예술영화 | 스릴러 | 108분 6초 | 청소년관람불가 | 한국,"필름,2D",[주연] 윤소이 | 신현빈(채지은)
533,바보야,https://www.kobis.or.kr/common/mast/movie/2015/06/1ae0332eb8df4fae8e160c92d0d55448.jpg,바보야.jpg,20110162,장편 | 예술영화 | 다큐멘터리 | 73분 0초 | 전체관람가 | 한국,"필름,2D",[주연] 안성기
534,100% 울프: 푸들이 될 순 없어,https://www.kobis.or.kr/common/mast/movie/2020/12/47277925dd4d4067a38a450e5f60b0bc.jpg,100% 울프- 푸들이 될 순 없어.jpg,20202128,장편 | 예술영화 | 애니메이션 | 95분 49초 | 전체관람가 | 호주,2D,
535,호비와 쿠우의 어드벤처 : 고래의 노래,https://www.kobis.or.kr/common/mast/movie/2014/05/164b4d5bff724755af264be1098b269b.jpg,호비와 쿠우의 어드벤처 - 고래의 노래.jpg,20148976,장편 | 예술영화 | 애니메이션 | 60분 0초 | 전체관람가 | 일본,"필름,2D",
536,길,https://www.kobis.or.kr/common/mast/movie/2017/04/938293e5054c4f999673c86d4676c630.jpg,길.jpg,20174644,"장편 | 예술,독립 영화 | 드라마 | 86분 52초 | 12세이상관람가 | 한국",2D,[주연] 김혜자 | 송재호(상범) | 허진 | 온주완
537,미스터 노바디,https://www.kobis.or.kr/common/mast/movie/2013/10/1dee2dbce381422ba6c7bdd657c49c89.jpg,미스터 노바디.jpg,20088397,"장편 | 예술영화 | 판타지, 멜로/로맨스 | 139분 1초 | 15세이상관람가 | 캐나다, 벨기에, 프랑스, 독일","필름,2D",[주연] 자레드 레토 | 사라 폴리 | 다이앤 크루거
538,프렌즈: 둥지탈출,https://www.kobis.or.kr/common/mast/movie/2019/04/d1e9b0ed2cec41d7aadc14e5128aa0ea.jpg,프렌즈- 둥지탈출.jpg,20199736,"장편 | 일반영화 | 애니메이션, 어드벤처, 코미디 | 87분 47초 | 전체관람가 | 독일",2D,
539,프라이버시,https://www.kobis.or.kr/common/mast/movie/2014/03/1a844d5c9bc4481d84ee0f14bbf38290.jpg,프라이버시.jpg,20147872,"장편 | 일반영화 | 스릴러 | 96분 9초 | 15세이상관람가 | 영국, 미국","필름,2D",[주연] 에릭 바나 | 레베카 홀 | 짐 브로드벤트 | 시아란 힌즈 | 리즈 아메드
540,파이널 포트레이트,https://www.kobis.or.kr/common/mast/movie/2018/08/bcdd9fa0ea84498eb8ce8dc8a66689d7.jpg,파이널 포트레이트.jpg,20189743,장편 | 예술영화 | 드라마 | 90분 8초 | 15세이상관람가 | 영국,2D,[주연] 제프리 러쉬 | 아미 해머 | 실비 테스튀 | 클레멘스 포시 | 토니 샬호브
541,월플라워,https://www.kobis.or.kr/common/mast/movie/2013/05/7494b6f664b74002af3f5963f1b82b29.1,월플라워.jpg,20136782,장편 | 예술영화 | 드라마 | 102분 32초 | 15세이상관람가 | 미국,"필름,2D",[주연] 엠마 왓슨 | 로건 레먼 | 이즈라 밀러
542,하늘이 보내준 딸,https://www.kobis.or.kr/common/mast/movie/2012/05/cced19c4e9af4c35ae3f4898aeb66db3.jpg,하늘이 보내준 딸.jpg,20125307,장편 | 일반영화 | 가족 | 116분 0초 | 전체관람가 | 인도,"필름,2D",[주연] 치얀 비크람
543,잉투기,https://www.kobis.or.kr/common/mast/movie/2013/10/3b7147da696f444d9a3735e7390742e6.jpg,잉투기.jpg,20130482,"장편 | 예술영화 | 액션, 드라마 | 98분 55초 | 15세이상관람가 | 한국","필름,2D",[주연] 엄태구(태식) | 류혜영(영자) | 권율(희준)
544,비스트 앵콜 콘서트 3D,https://www.kobis.or.kr/common/mast/movie/2012/02/a68af42671994a699c7500ce0a1860d0.jpg,비스트 앵콜 콘서트 3D.jpg,20124872,장편 | 일반영화 | 공연 | 88분 0초 | 전체관람가 | 한국,"필름,3D",[프로듀서] 손석
545,명왕성,https://www.kobis.or.kr/common/mast/movie/2013/06/788c9167e5a5428fb748448597ae7ab2.jpg,명왕성.jpg,20120110,"장편 | 예술,독립 영화 | 드라마, 스릴러 | 107분 19초 | 15세이상관람가 | 한국","필름,2D",[주연] 이다윗(김준) | 성준(유진 테일러) | 김꽃비(정수진)
546,잔나비 판타스틱 올드패션드 리턴즈! x 넌센스 Ⅱ,https://www.kobis.or.kr/common/mast/movie/2021/09/260a8bbbffe74db58c9ff6550cd418b6.jpg,잔나비 판타스틱 올드패션드 리턴즈! x 넌센스 Ⅱ.jpg,20210250,장편 | 일반영화 | 공연 | 104분 9초 | 전체관람가 | 한국,2D,
547,토니스토리2: 고철왕국의 친구들,https://www.kobis.or.kr/common/mast/movie/2018/05/72300e51221c4bb7b883082805b8a2fd.jpg,토니스토리2- 고철왕국의 친구들.jpg,20184512,"장편 | 예술영화 | 애니메이션, 코미디, 어드벤처 | 81분 25초 | 전체관람가 | 독일",2D,[주연] 신정훈(토니 목소리) | 이민형(래드풋 왕 목소리) | 오은수(마그네시아 공주 목소리) | 송영인(보 목소리)
548,주문은 토끼입니까?? ~디어 마이 시스터~,https://www.kobis.or.kr/common/mast/movie/2017/12/40f93e4bf496463596593633bd9b2ac2.jpg,주문은 토끼입니까-- ~디어 마이 시스터~.jpg,20178808,"장편 | 일반영화 | 애니메이션, 드라마 | 60분 23초 | 전체관람가 | 일본",2D,[주연] 사쿠라 아야네(코코아) | 미나세 이노리(치노)
549,여배우는 오늘도,https://www.kobis.or.kr/common/mast/movie/2017/08/f26aa6a69faa43d79c83306f46f5f06b.jpg,여배우는 오늘도.jpg,20172642,"장편 | 예술,독립 영화 | 드라마, 코미디 | 70분 30초 | 15세이상관람가 | 한국",2D,[주연] 문소리(문소리) | 성병숙 | 윤상화
550,산타바바라,https://www.kobis.or.kr/common/mast/movie/2014/06/8fd4c8850564431e8ba10f47bbdfbaa4.jpg,산타바바라.jpg,20138221,"장편 | 예술,독립 영화 | 멜로/로맨스, 드라마 | 98분 43초 | 15세이상관람가 | 한국, 미국","필름,2D",[주연] 이상윤(정우) | 윤진서(수경) | 이솜(소영)
551,800,https://www.kobis.or.kr/common/mast/movie/2020/11/f7890e0245a145d28247a71b601a6e9e.jpg,800.jpg,20202366,"장편 | 일반영화 | 전쟁, 액션 | 148분 40초 | 15세이상관람가 | 중국","2D,4D,IMAX",[주연] 강무
552,호비와 동화나라 대모험,https://www.kobis.or.kr/common/mast/movie/2016/12/6488c1ef15a24cc1a6de8e6271633a20.jpg,호비와 동화나라 대모험.jpg,20163856,장편 | 일반영화 | 애니메이션 | 60분 59초 | 전체관람가 | 일본,2D,
553,사마에게,https://www.kobis.or.kr/common/mast/movie/2019/12/936d06d6dfc44038bf45a3730308dc77.jpg,사마에게.jpg,20196573,장편 | 예술영화 | 다큐멘터리 | 95분 43초 | 15세이상관람가 | 영국,2D,[주연] 와드 알-카팁(본인) | 사마 알-카팁(본인) | 함자 알-카팁(본인)
554,7년-그들이 없는 언론,https://www.kobis.or.kr/common/mast/movie/2016/12/8d12d39b19e74a35bb7c05085b4104a4.jpg,7년-그들이 없는 언론.jpg,20163014,"장편 | 예술,독립 영화 | 다큐멘터리 | 110분 29초 | 12세이상관람가 | 한국",2D,[주연] 강지웅 | 권성민 | 권석재 | 노종면 | 박성제 | 박성호 | 박진수 | 우장균 | 이근행 | 이용마 | 정영하 | 정유신 | 조승호 | 최승호 | 현덕수
555,헤이트 발렌타인데이,https://www.kobis.or.kr/upload/up_img/cleansing/44/mov_20090944_3.jpg,헤이트 발렌타인데이.jpg,20090944,"장편 | 일반영화 | 멜로/로맨스, 코미디 | 89분 0초 | 12세이상관람가 | 미국",필름,[주연] 니아 발다로스 | 존 코베트
556,오드토머스,https://www.kobis.or.kr/common/mast/movie/2014/08/846e946a3eb543209b4cba5f1a5939b9.jpg,오드토머스.jpg,20149409,"장편 | 일반영화 | 액션, 스릴러, SF, 미스터리 | 95분 51초 | 15세이상관람가 | 미국","필름,2D",[주연] 안톤 옐친(오드 토머스) | 윌렘 데포(와이어트 포터)
557,바니부기: 드래곤 에그를 찾아서,https://www.kobis.or.kr/common/mast/movie/2018/07/6a47ec8191d54c0ab559b48d32910e58.jpg,바니부기- 드래곤 에그를 찾아서.jpg,20188342,"장편 | 일반영화 | 애니메이션, 어드벤처 | 76분 6초 | 전체관람가 | 중국",2D,
558,내 이야기!!,https://www.kobis.or.kr/common/mast/movie/2018/03/cdba7c2bb4d4483997826533d3e1a270.jpg,내 이야기!!.jpg,20182321,"장편 | 예술영화 | 멜로/로맨스, 코미디 | 104분 44초 | 12세이상관람가 | 일본",2D,[주연] 스즈키 료헤이 | 나가노 메이 | 사카구치 켄타로
559,아기곰 보보 구출 대작전,https://www.kobis.or.kr/common/mast/movie/2018/04/adafd3d90f264b6ea2eb5c6395f7b150.jpg,아기곰 보보 구출 대작전.jpg,20182990,장편 | 일반영화 | 애니메이션 | 75분 12초 | 전체관람가 | 노르웨이,2D,
560,가구야공주 이야기,https://www.kobis.or.kr/common/mast/movie/2014/04/d89b1561c8f6499fb1d80c0db0bc5049.jpg,가구야공주 이야기.jpg,20148829,"장편 | 일반영화 | 애니메이션, 드라마, 판타지 | 137분 17초 | 전체관람가 | 일본","필름,2D",
561,#아이엠히어,https://www.kobis.or.kr/common/mast/movie/2021/01/49aa464a95d2421aafdd750ae14e7435.jpg,#아이엠히어.jpg,20197277,"장편 | 예술영화 | 멜로/로맨스, 코미디 | 97분 33초 | 12세이상관람가 | 프랑스",2D,[주연] 알랭 샤바 | 배두나
562,마돈나,https://www.kobis.or.kr/common/mast/movie/2015/06/a0a4697a267a4b17aeb6b6418420acf0.jpg,마돈나.jpg,20159161,장편 | 예술영화 | 드라마 | 120분 18초 | 청소년관람불가 | 한국,"필름,2D",[주연] 서영희(해림) | 김영민(상우) | 변요한(혁규)
563,북스마트,https://www.kobis.or.kr/common/mast/movie/2021/02/a9d243036abe4e18b8fc3018931b04f2.jpg,북스마트.jpg,20201022,장편 | 예술영화 | 코미디 | 102분 15초 | 15세이상관람가 | 미국,2D,
564,허블 3D,https://www.kobis.or.kr/upload/up_img/2011/04/mov_2I6G74_20110407163450_1.jpg,허블 3D.jpg,20110089,장편 | 일반영화 | 다큐멘터리 | 45분 0초 | 전체관람가 | 캐나다,필름,[주연] 레오나르도 디카프리오
565,소와 함께 여행하는 법,https://www.kobis.or.kr/upload/up_img/2011/02/mov_98F085_20110211101942_1.jpg,소와 함께 여행하는 법.jpg,20101040,장편 | 예술영화 | 드라마 | 110분 0초 | 15세이상관람가 | 한국,"필름,2D",[주연] 김영필(선호) | 공효진(현수) | 이은선(문인들 )
566,이차크의 행복한 바이올린,https://www.kobis.or.kr/common/mast/movie/2018/11/5c2ee3df8e1945c39be7d30eb5a34b80.jpg,이차크의 행복한 바이올린.jpg,20184053,장편 | 예술영화 | 다큐멘터리 | 83분 5초 | 전체관람가 | 미국,2D,[주연] 이차크 펄만
567,빅 배드 폭스,https://www.kobis.or.kr/common/mast/movie/2017/11/9dc548c859104054b71581052632278c.jpg,빅 배드 폭스.jpg,20174073,장편 | 예술영화 | 애니메이션 | 82분 41초 | 전체관람가 | 프랑스,2D,
568,김군,https://www.kobis.or.kr/common/mast/movie/2019/05/f6c0e661b2cb47bc8beffcdd64b55f2f.jpg,김군.jpg,20181104,"장편 | 예술,독립 영화 | 다큐멘터리 | 85분 0초 | 12세이상관람가 | 한국",2D,[주연] 김군 | 주옥 | 양동남 | 지만원 | 이창성 | 오기철 | 이강갑 | 최진수 | 주대체 | 문장우 | 박봉진(인터뷰 참여) | 박선재 | 염경태 | 송경상(인터뷰참여)
569,리스펙트,https://www.kobis.or.kr/common/mast/movie/2021/08/ede3c79af122490488f5c957372d7bc5.jpeg,리스펙트.jpg,20219767,장편 | 일반영화 | 드라마 | 145분 7초 | 12세이상관람가 | 미국,2D,[주연] 제니퍼 허드슨 | 포레스트 휘테커 | 오드라 맥도날드 | 마론 웨이언스
570,송가인 더 드라마,https://www.kobis.or.kr/common/mast/movie/2021/02/0b0524866e3c4f1fa58c9789c18ca411.jpg,송가인 더 드라마.jpg,20215810,장편 | 일반영화 | 공연 | 82분 50초 | 전체관람가 | 한국,2D,[주연] 송가인
571,리틀 폭스,https://www.kobis.or.kr/common/mast/movie/2016/05/a814623dd22747a5b33accad9fb73934.jpg,리틀 폭스.jpg,20164747,장편 | 예술영화 | 애니메이션 | 82분 1초 | 전체관람가 | 중국,2D,"[주연] 이지현(제이) | 김연우(공주, 귀요미 ) | 박상훈(덩치, 코비) | 윤세웅(할아버지, 안경) | 이현(꾸벅이, 대장) | 서원석(날쌘돌이)"
572,순교,https://www.kobis.or.kr/common/mast/movie/2015/08/f4b721cfd3c94982b9375fd899fb6520.jpg,순교.jpg,20158951,장편 | 예술영화 | 다큐멘터리 | 83분 5초 | 전체관람가 | 한국,"필름,2D",[단역] 임미선(김윤경 며느리 역 )
573,링스,https://www.kobis.or.kr/common/mast/movie/2017/03/0da641b1fcb3463aa2994b9fdf2cfd37.jpg,링스.jpg,20173444,장편 | 일반영화 | 공포(호러) | 102분 2초 | 15세이상관람가 | 미국,2D,[주연] 빈센트 도노프리오 | 자니 갈렉키 | 에이미 티가든 | 리지에 브로체레 | 알렉스 로(홀트 역)
574,예전부터 계속 좋아했어 ~고백실행위원회~,https://www.kobis.or.kr/common/mast/movie/2016/09/f75fb337a4284666b867a39475abd18e.jpg,예전부터 계속 좋아했어 ~고백실행위원회~.jpg,20168684,"장편 | 일반영화 | 애니메이션, 멜로/로맨스 | 64분 3초 | 전체관람가 | 일본",2D,[주연] 카미야 히로시 | 토마츠 하루카 | 카지 유키 | 스즈무라 켄이치 | 토요사키 아키
575,토마스와 친구들 - 극장판 2,https://www.kobis.or.kr/upload/up_img/cleansing/32/mov_20100332_3.jpg,토마스와 친구들 - 극장판 2.jpg,20100332,"장편 | 일반영화 | 애니메이션, 액션, 어드벤처, 가족 | 61분 0초 | 전체관람가 | 미국","필름,2D",[주연] 마이클 안젤리스(나레이터(영국)) | 마이클 브랜든(나레이터(미국)) | 김승준(나레이터(한국))
576,파티마의 기적,https://www.kobis.or.kr/common/mast/movie/2020/11/8b022cae86e8479ea755c401beead2f9.jpg,파티마의 기적.jpg,20206710,장편 | 예술영화 | 드라마 | 113분 0초 | 12세이상관람가 | 미국,2D,[주연] 하비 케이틀 | 스테파니 길 | 고란 비스닉 | 조아큄 드 알메이다 | 조아나리베이로 | 소냐 브라가
577,초미의 관심사,https://www.kobis.or.kr/common/mast/movie/2020/04/9abb803600504d41a26c0ae4ffb173b8.jpg,초미의 관심사.jpg,20196782,"장편 | 예술,독립 영화 | 드라마 | 92분 0초 | 15세이상관람가 | 한국",2D,[주연] 조민수(초미) | 김은영(순덕) | 김성욱(트랜스 클럽 손님) | 박종빈(트랜스 클럽 손님)
578,위 베어 베어스: 베이비 베어스,https://www.kobis.or.kr/common/mast/movie/2018/05/0b4aaac390504d11a0eb1ff9cd007e17.jpg,위 베어 베어스- 베이비 베어스.jpg,20184513,"장편 | 예술영화 | 애니메이션, 드라마, 가족 | 70분 27초 | 전체관람가 | 미국",2D,
579,오필리아,https://www.kobis.or.kr/common/mast/movie/2021/06/c96ccc648a6c4537862a66257325f979.jpg,오필리아.jpg,20217024,"장편 | 예술영화 | 멜로/로맨스, 드라마 | 106분 26초 | 15세이상관람가 | 미국",2D,[주연] 데이지 리들리 | 조지 맥케이
580,베이트,https://www.kobis.or.kr/common/mast/movie/2013/07/5c48816d716f41f19ed4ae1c794b7d25.jpg,베이트.jpg,20130250,장편 | 일반영화 | 공포(호러) | 93분 21초 | 15세이상관람가 | 호주,"필름,2D",[주연] 자비에르 사무엘(조쉬) | 샤니 빈슨(티나)
581,호크니,https://www.kobis.or.kr/common/mast/movie/2019/08/6b26df53cb91469f95d5745ed6101697.jpg,호크니.jpg,20193881,장편 | 예술영화 | 다큐멘터리 | 112분 40초 | 12세이상관람가 | 영국,2D,[주연] 데이비드 호크니
582,셀마,https://www.kobis.or.kr/common/mast/movie/2015/06/03fcd6859bbf45eaa80e70147d04add5.jpg,셀마.jpg,20150061,장편 | 예술영화 | 드라마 | 127분 51초 | 12세이상관람가 | 미국,"필름,2D",[주연] 데이빗 오예로워 | 카르멘 에조고 | 톰 윌킨슨
583,스파이 게임,https://www.kobis.or.kr/common/mast/movie/2017/08/b462de5b08484edea0142fe6dca12753.jpg,스파이 게임.jpg,20170690,"장편 | 일반영화 | 액션, 스릴러 | 98분 0초 | 15세이상관람가 | 영국",2D,[주연] 누미 라파스 | 올랜도 블룸 | 토니 콜렛 | 존 말코비치 | 마이클 더글라스
584,헤로니모,https://www.kobis.or.kr/common/mast/movie/2019/10/301995f2daf445b4be188c6a2263d843.jpg,헤로니모.jpg,20196732,"장편 | 예술,독립 영화 | 다큐멘터리 | 93분 0초 | 전체관람가 | 한국, 미국",2D,[주연] 헤로니모(헤로니모) | 전후석(전후석)
585,십계: 구원의 길,https://www.kobis.or.kr/common/mast/movie/2017/04/0462c0c933104c9693422544952c7eba.jpg,십계- 구원의 길.jpg,20173181,장편 | 예술영화 | 드라마 | 121분 31초 | 전체관람가 | 브라질,2D,[주연] 길례르미 윈터 | 세르지오 마로네 | 카밀라 로드리게즈 | 지젤 이티에
586,매직키드 보보,https://www.kobis.or.kr/common/mast/movie/2017/03/bb65076eb34c412ba2fccf1d307b412e.jpg,매직키드 보보.jpg,20170381,장편 | 예술영화 | 애니메이션 | 94분 34초 | 전체관람가 | 말레이시아,2D,
587,호비와 매직 아일랜드,https://www.kobis.or.kr/common/mast/movie/2018/05/3d2e16907ae5434a9136678a21231c04.jpg,호비와 매직 아일랜드.jpg,20184782,장편 | 일반영화 | 애니메이션 | 60분 4초 | 전체관람가 | 일본,2D,
588,사랑하고 사랑받고 차고 차이고,https://www.kobis.or.kr/common/mast/movie/2021/05/a1e55909da3d4ca2a6eb8bef3dc71df6.jpg,사랑하고 사랑받고 차고 차이고.jpg,20216581,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 124분 25초 | 12세이상관람가 | 일본",2D,[주연] 하마베 미나미 | 키타무라 타쿠미
589,마왕의 딸 이리샤,https://www.kobis.or.kr/common/mast/movie/2019/09/94701405570943b8b9e1470768d992fb.jpg,마왕의 딸 이리샤.jpg,20181096,"장편 | 예술,독립 영화 | 애니메이션 | 83분 28초 | 전체관람가 | 한국",2D,"[주연] 천우희(이리샤 목소리) | 심희섭(진석, 개구리 목소리) | 김태희(사전연기) | 배소은(사전연기) | 이영기(사전 목소리 녹음) | 진양욱(사전 목소리 녹음) | 원에스더(사전 목소리 녹음) | 조선(사전 목소리 녹음)"
590,더 웨이브,https://www.kobis.or.kr/common/mast/movie/2016/06/bbf63189c08248f7bfeebcf7110c164b.jpg,더 웨이브.jpg,20162572,"장편 | 예술영화 | 액션, 드라마 | 104분 53초 | 12세이상관람가 | 노르웨이",2D,[주연] 크리스토퍼 조너 | 아네 달 토프 | 조나스 호프 오프테브로 | 이디스 하겐루드 산드 | 프리드쇼프 소헤임 | 토마스 보 라센 | 라도 해드직
591,아기돼지 3형제와 쿵푸랜드,https://www.kobis.or.kr/common/mast/movie/2017/12/a574dcfd04f6449c961b4a636b53f08c.jpg,아기돼지 3형제와 쿵푸랜드.jpg,20179130,"장편 | 일반영화 | 애니메이션, 어드벤처 | 68분 54초 | 전체관람가 | 중국",2D,[주연] 윤아영(별이 목소리) | 이소은(뚱이 목소리) | 최정현(똘이 목소리) | 이규창(늑대왕 목소리)
592,어바웃 리키,https://www.kobis.or.kr/common/mast/movie/2015/08/dd099bd4af2b4ab29d885f586f983ea4.jpg,어바웃 리키.jpg,20153522,장편 | 일반영화 | 드라마 | 101분 17초 | 15세이상관람가 | 미국,"필름,2D",[주연] 메릴 스트립 | 케빈 클라인 | 마미 검머 | 릭 스프링필드 | 세바스찬 스탠
593,로코왕국의 전설: 엘프킹을 찾아서,https://www.kobis.or.kr/common/mast/movie/2014/06/a511eabb0ac9472aafb035bd0a64907c.jpg,로코왕국의 전설- 엘프킹을 찾아서.jpg,20149307,"장편 | 예술영화 | 애니메이션, 액션, 어드벤처 | 83분 13초 | 전체관람가 | 중국","필름,2D",[주연] 이선호 | 배정미 | 임주현
594,키즈모노가타리 II : 열혈편,https://www.kobis.or.kr/common/mast/movie/2016/10/76cceab688d64a95abca5bbd95c91a06.jpg,키즈모노가타리 II - 열혈편.jpg,20161201,"장편 | 일반영화 | 애니메이션, 드라마, 판타지, 액션 | 68분 52초 | 15세이상관람가 | 일본",2D,[주연] 카미야 히로시(아라라기 코요미) | 사카모토 마아야(키스샷 아세롤라오리온 하트 언더 블레이드) | 호리에 유이(하네카와 츠바사) | 사쿠라이 타카히로(오시노 메메)
595,극장판 샤이닝스타:새로운 루나퀸의 탄생!,https://www.kobis.or.kr/common/mast/movie/2019/06/9c17bdbe20cc43f7b5ba314cbf16bd1a.jpg,극장판 샤이닝스타-새로운 루나퀸의 탄생!.jpg,20193013,장편 | 일반영화 | 애니메이션 | 77분 47초 | 전체관람가 | 한국,2D,[주연] 정혜원(멜로디 헤라 목소리) | 박리나(멜로디 윤시아 목소리) | 이지현(멜로디 양송이 목소리) | 박리나(제이) | 박리나(로즈) | 김새해(다이애나) | 김새해(큐리) | 이지현(송이) | 이지현(라디오 DJ) | 이지현(여자아이) | 이지현(케이시) | 이명호(나라(목소리)) | 이명호(피치(목소리))
596,행복한 라짜로,https://www.kobis.or.kr/common/mast/movie/2019/05/2131508b1c274ba19fec16ad7d92ca19.jpg,행복한 라짜로.jpg,20191801,"장편 | 예술영화 | 드라마, 판타지 | 127분 24초 | 12세이상관람가 | 이탈리아",2D,[주연] 아드리아노 타르디올로 | 루카 치코바니 | 알바 로르와처 | 니콜레타 브라시 | 세르지 로페즈
597,더 스퀘어,https://www.kobis.or.kr/common/mast/movie/2018/07/93c6fe8683c44f7f8ffe5b3baba0240a.jpg,더 스퀘어.jpg,20179044,"장편 | 예술영화 | 코미디 | 151분 12초 | 15세이상관람가 | 스웨덴, 독일, 프랑스, 덴마크",2D,[주연] 클라에스 방 | 엘리자베스 모스 | 도미닉 웨스트
598,뱅드림! 로젤리아 에피소드 Ⅱ : 송 아이 엠,https://www.kobis.or.kr/common/mast/movie/2021/08/cd6c485da3864611ba1f9a4da649968d.jpg,뱅드림! 로젤리아 에피소드 Ⅱ - 송 아이 엠.jpg,20210039,장편 | 일반영화 | 애니메이션 | 70분 37초 | 전체관람가 | 일본,2D,[주연] 아이바 아이나(미나토 유키나 ) | 쿠도 하루카(히카와 사요) | 나카시마 유키(이마이 리사) | 사쿠라가와 메구(우다가와 아코) | 시자키 카논(시로카네 린코)
599,웨스턴 리벤지,https://www.kobis.or.kr/common/mast/movie/2014/10/59bfc98b4bc746b6b1f90571d3253cfc.jpg,웨스턴 리벤지.jpg,20142341,"장편 | 예술영화 | 액션, 서부극(웨스턴) | 92분 5초 | 청소년관람불가 | 덴마크, 영국, 남아프리카공화국","필름,2D",[주연] 매즈 미켈슨 | 에바 그린
600,모스트 원티드 맨,https://www.kobis.or.kr/common/mast/movie/2014/07/7f7840d76f9847f7b0281030c19294ec.jpg,모스트 원티드 맨.jpg,20149520,"장편 | 예술영화 | 스릴러, 드라마 | 121분 39초 | 청소년관람불가 | 영국, 미국, 독일","필름,2D",[주연] 필립 세이모어 호프만 | 레이첼 맥아담스 | 윌렘 데포 | 로빈 라이트
601,밥정,https://www.kobis.or.kr/common/mast/movie/2020/09/e479672e70534d80b0494e47b643f231.jpg,밥정.jpg,20199815,"장편 | 예술,독립 영화 | 다큐멘터리, 드라마 | 82분 17초 | 전체관람가 | 한국",2D,[주연] 임지호 | 김순규
602,와일드 로즈,https://www.kobis.or.kr/common/mast/movie/2019/09/6c4e2628db604bf3bbaf6d31976953c3.jpg,와일드 로즈.jpg,20197141,장편 | 예술영화 | 드라마 | 100분 28초 | 15세이상관람가 | 영국,2D,[주연] 제시 버클리 | 줄리 월터스 | 소피 오코네도
603,킹 오브 프리즘 -샤이니 세븐 스타즈-,https://www.kobis.or.kr/common/mast/movie/2019/02/247b18b1a20b4c4d8818885c3297a4ec.jpg,킹 오브 프리즘 -샤이니 세븐 스타즈-.jpg,20197723,장편 | 일반영화 | 애니메이션 | 70분 22초 | 12세이상관람가 | 일본,2D,[조연] 우치다 유우마(스즈노 유우)
604,마틴 에덴,https://www.kobis.or.kr/common/mast/movie/2020/09/07ea4ab79b1e49168e78a05e74b7adaf.jpg,마틴 에덴.jpg,20205163,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 128분 49초 | 12세이상관람가 | 이탈리아",2D,[주연] 루카 마리넬리
605,일루셔니스트,https://www.kobis.or.kr/common/mast/movie/2014/03/98601e04683f44dfb1d40eefcfe3d023.jpg,일루셔니스트.jpg,20101281,장편 | 예술영화 | 애니메이션 | 80분 0초 | 전체관람가 | 프랑스,"필름,2D",[주연] 에디스 란킨 | 장-클로드 돈다
606,토일렛,https://www.kobis.or.kr/upload/up_img/2011/03/mov_B7BCC2_20110302112747_1.jpg,토일렛.jpg,20101101,"장편 | 예술영화 | 드라마, 코미디, 가족 | 109분 0초 | 전체관람가 | 일본, 캐나다","필름,2D",[주연] 알렉스 하우스(레이) | 모타이 마사코(할머니) | 데이빗 렌달  | 타티아나 마스래니
