,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
407,분노의 윤리학,https://www.kobis.or.kr/common/mast/movie/2013/01/0bf39eee89a046ddb8b1e610ddb0ba0d.jpg,분노의 윤리학.jpg,20128747,"장편 | 일반영화 | 스릴러, 드라마 | 110분 0초 | 청소년관람불가 | 한국","필름,2D",[주연] 이제훈(김정훈) | 조진웅(박명록) | 곽도원(김수택) | 문소리(김선화) | 김태훈(현수)
408,괴물의 아이,https://www.kobis.or.kr/common/mast/movie/2015/10/65260a45b3374456921c027810e5ba95.jpg,괴물의 아이.jpg,20157175,"장편 | 일반영화 | 애니메이션, 판타지, 어드벤처 | 119분 0초 | 12세이상관람가 | 일본","필름,2D",[주연] 야쿠쇼 코지 | 미야자키 아오이 | 소메타니 쇼타 | 히로세 스즈
409,한공주,https://www.kobis.or.kr/common/mast/movie/2014/03/77811fc7fe4242f9a909a68e2e3f84a1.jpg,한공주.jpg,20134122,"장편 | 예술,독립 영화 | 드라마 | 112분 19초 | 청소년관람불가 | 한국","필름,2D",[주연] 천우희(한공주) | 정인선 | 김소영(화옥)
410,메리 포핀스 리턴즈,https://www.kobis.or.kr/common/mast/movie/2019/02/eca03616e5e64ddaa67226cf52fa7f59.jpg,메리 포핀스 리턴즈.jpg,20184888,"장편 | 일반영화 | 판타지, 뮤지컬 | 130분 18초 | 전체관람가 | 미국",2D,[주연] 에밀리 블런트 | 린-마누엘 미란다 | 벤 위쇼 | 에밀리 모티머 | 줄리 월터스 | 콜린 퍼스 | 메릴 스트립 | 딕 반 다이크 | 데이빗 워너 | 안젤라 랜스베리
411,12 솔져스,https://www.kobis.or.kr/common/mast/movie/2018/04/1e8fcec9600e4575b273e60854d520c1.jpg,12 솔져스.jpg,20178395,"장편 | 예술영화 | 액션, 드라마, 전쟁 | 130분 6초 | 15세이상관람가 | 미국","2D,IMAX",[주연] 크리스 헴스워스 | 마이클 섀넌 | 마이클 페나 | 트레반트 로즈
412,이스케이프 룸 2: 노 웨이 아웃,https://www.kobis.or.kr/common/mast/movie/2021/07/9a78faac368440e799fa4235fab10f89.jpg,이스케이프 룸 2- 노 웨이 아웃.jpg,20218348,"장편 | 일반영화 | 액션, 공포(호러), 스릴러 | 87분 55초 | 15세이상관람가 | 미국",2D,[주연] 테일러 러셀(조이) | 로건 밀러(벤)
413,알파 앤 오메가,https://www.kobis.or.kr/upload/up_img/2011/02/mov_3A330H_20110210173717_1.jpg,알파 앤 오메가.jpg,20119556,"장편 | 일반영화 | 애니메이션, 어드벤처, 코미디, 가족 | 88분 0초 | 전체관람가 | 미국, 인도","필름,2D,3D,4D",[주연] 헤이든 파네티어(케이트) | 저스틴 롱(험프리) | 박규리(케이트) | 신동희(신동)(험프리)
414,일라이,https://www.kobis.or.kr/common/mast/movie/2011/12/2127698792a84f7194c4a3c42b5c5f12.jpg,일라이.jpg,20100143,"장편 | 일반영화 | 액션, 어드벤처, 드라마, 스릴러, 서부극(웨스턴) | 117분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 덴젤 워싱턴(일라이 ) | 게리 올드만(카네기 )
415,마마,https://www.kobis.or.kr/upload/up_img/2011/05/mov_2F0H7F_20110531101559_1.jpg,마마.jpg,20119628,장편 | 일반영화 | 드라마 | 110분 0초 | 12세이상관람가 | 한국,"필름,2D","[주연] 엄정화(동숙) | 김해숙(철부지 엄마, 옥주) | 류현경 | 전수경 | 이형석 | 이원희(어린은성 담임선생님 )"
416,시,https://www.kobis.or.kr/upload/up_img/2011/03/mov_2FFCIA_20110309155620_1.jpg,시.jpg,20100191,장편 | 예술영화 | 드라마 | 139분 0초 | 15세이상관람가 | 한국,"필름,2D",[주연] 윤정희(양미자)
417,헤라클레스 : 레전드 비긴즈,https://www.kobis.or.kr/common/mast/movie/2014/03/7a96b1d716464be7bbd93e6621be0ea9.jpg,헤라클레스 - 레전드 비긴즈.jpg,20147609,"장편 | 일반영화 | 액션, 판타지 | 98분 56초 | 15세이상관람가 | 미국","필름,2D,3D",[주연] 켈란 루츠
418,노미오와 줄리엣,https://www.kobis.or.kr/upload/up_img/2011/03/mov_D5H77G_20110330110249_1.jpg,노미오와 줄리엣.jpg,20119972,"장편 | 일반영화 | 애니메이션, 코미디, 가족, 판타지, 멜로/로맨스 | 84분 0초 | 전체관람가 | 영국, 미국","필름,2D,3D,4D",[주연] 에밀리 블런트(줄리엣) | 지연(줄리엣 더빙) | 이준(노미오 더빙) | 제임스 맥어보이(노미오)
419,언프렌디드: 친구삭제,https://www.kobis.or.kr/common/mast/movie/2015/05/9ab02aafc51b46f880398568b47dc875.jpg,언프렌디드- 친구삭제.jpg,20158704,"장편 | 일반영화 | 공포(호러), 스릴러 | 82분 35초 | 15세이상관람가 | 미국","필름,2D",[주연] 샐리 헤닝 | 모세 제이콥 스톰 | 윌 펠츠 | 헤더 소서맨
420,노아의 방주: 남겨진 녀석들,https://www.kobis.or.kr/common/mast/movie/2015/04/2b16938c298c4385b0c749aff8cb21a6.jpg,노아의 방주- 남겨진 녀석들.jpg,20158069,"장편 | 일반영화 | 애니메이션 | 86분 45초 | 전체관람가 | 독일, 벨기에, 룩셈부르크, 아일랜드","필름,2D,3D",[주연] 김하영 | 배진홍 | 윤세웅
421,명탐정 코난: 감청의 권,https://www.kobis.or.kr/common/mast/movie/2019/07/e4d167e8747141e2bc64aea01c2ca1b2.jpg,명탐정 코난- 감청의 권.jpg,20192725,장편 | 일반영화 | 애니메이션 | 109분 15초 | 12세이상관람가 | 일본,2D,[주연] 타카야마 미나미 | 야마자키 와카나 | 코야마 리키야 | 야마구치 캇페이
422,1급기밀,https://www.kobis.or.kr/common/mast/movie/2017/12/dc08c874762240979924309836c225f2.jpg,1급기밀.jpg,20168161,장편 | 일반영화 | 드라마 | 100분 38초 | 12세이상관람가 | 한국,2D,[주연] 김상경 | 김옥빈 | 최무성(현석) | 최귀화 | 김병철
423,50가지 그림자: 해방,https://www.kobis.or.kr/common/mast/movie/2018/01/7a93135ab1b04f05b2bb2d50ad6a4b06.jpg,50가지 그림자- 해방.jpg,20180542,"장편 | 일반영화 | 드라마, 멜로/로맨스, 스릴러 | 105분 20초 | 청소년관람불가 | 미국",2D,[주연] 다코타 존슨 | 제이미 도넌
424,나는 공무원이다,https://www.kobis.or.kr/common/mast/movie/2012/06/e4e111a80cd84016a34587186b4beace.jpg,나는 공무원이다.jpg,20113391,"장편 | 일반영화 | 코미디, 드라마 | 101분 0초 | 전체관람가 | 한국","필름,2D",[주연] 윤제문(한대희) | 송하윤(미선) | 성준(민기) | 김희정(사쿠)
425,속닥속닥,https://www.kobis.or.kr/common/mast/movie/2020/06/04959ac5558d471890538610568f23dc.jpg,속닥속닥.jpg,20180282,"장편 | 일반영화 | 공포(호러), 미스터리 | 91분 28초 | 15세이상관람가 | 한국","필름,2D",[주연] 소주연 | 김민규 | 김영 | 최희진 | 박진 | 고나은
426,짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,https://www.kobis.or.kr/common/mast/movie/2013/04/e0e00ac14e664847b45e6ef353dd9d34.jpg,짱구는 못말려 극장판-태풍을 부르는 나와 우주의 프린세스.jpg,20136741,장편 | 일반영화 | 애니메이션 | 109분 48초 | 전체관람가 | 일본,"필름,2D",
427,메카닉,https://www.kobis.or.kr/upload/up_img/2011/02/mov_2ED3A8_20110210172737_1.jpg,메카닉.jpg,20119427,"장편 | 일반영화 | 드라마, 액션, 스릴러 | 92분 0초 | 청소년관람불가 | 미국","필름,2D",[주연] 제이슨 스타뎀 | 벤 포스터
428,프리즌 이스케이프,https://www.kobis.or.kr/common/mast/movie/2020/04/d1ec37a475804f3cbe30661bda8cae2c.jpg,프리즌 이스케이프.jpg,20207893,"장편 | 예술영화 | 어드벤처, 스릴러 | 106분 16초 | 12세이상관람가 | 영국, 호주",2D,[주연] 다니엘 래드클리프 | 이안 하트
429,원피스 필름 골드,https://www.kobis.or.kr/common/mast/movie/2016/11/b13d3571255b413da2f204b261c6936a.jpg,원피스 필름 골드.jpg,20162382,"장편 | 일반영화 | 애니메이션, 어드벤처, 판타지, 액션 | 120분 0초 | 12세이상관람가 | 일본","2D,4D",[주연] 타나카 마유미 | 나카이 카즈야 | 오카무라 아케미 | 야마구치 캇페이 | 히라타 히로아키 | 오오타니 이쿠에 | 야마구치 유리코 | 야오 카즈키
430,송 포 유,https://www.kobis.or.kr/common/mast/movie/2013/04/50926e6540dc47f6b9c034ddcbc1c385.jpg,송 포 유.jpg,20136138,"장편 | 일반영화 | 코미디, 드라마 | 93분 29초 | 12세이상관람가 | 영국","필름,2D",[주연] 테렌스 스탬프 | 바네사 레드그레이브(마리온) | 젬마 아터튼(엘리자베스)
431,그린랜턴: 반지의 선택,https://www.kobis.or.kr/upload/up_img/2011/05/mov_E8A0IF_20110525165649_1.jpg,그린랜턴- 반지의 선택.jpg,20110655,"장편 | 일반영화 | SF, 액션 | 117분 0초 | 12세이상관람가 | 미국","필름,2D,3D",[주연] 블레이크 라이블리(캐롤 페리스) | 라이언 레이놀즈(할 조던 / 그린 랜턴)
432,루돌프와 많이있어,https://www.kobis.or.kr/common/mast/movie/2016/12/2665a6f9261341789c7fd15d2e5b72ca.jpg,루돌프와 많이있어.jpg,20162727,장편 | 일반영화 | 애니메이션 | 88분 34초 | 전체관람가 | 일본,2D,[주연] 김율(루돌프 목소리) | 신용우(많이있어 목소리) | 이노우에 마오 | 스즈키 료헤이
433,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,https://www.kobis.or.kr/common/mast/movie/2017/08/708d68bf296046a19c8c388a97b95800.jpg,극장판 요괴워치- 하늘을 나는 고래와 더블세계다냥!.jpg,20172142,장편 | 일반영화 | 애니메이션 | 89분 57초 | 전체관람가 | 일본,2D,[주연] 박경혜(민호 한국어 목소리) | 홍범기(위스퍼 한국어 목소리) | 김현지(지바냥 한국어 목소리) | 김가령(수빈 한국어 목소리) | 정유정(미나 한국어 목소리) | 방연지(코알라냥/황멍이 한국어 목소리) | 정혜옥(우사뿅 한국어 목소리) | 김율(백멍이 한국어 목소리) | 강호철(부유냥 한국어 목소리) | 신용우(염라대왕/기웅 한국어 목소리) | 이호산(아수라 한국어 목소리) | 김새해(구미 한국어 목소리) | 임윤선(이무기 한국어 목소리) | 김정훈(고래 한국어 목소리) | 정선혜(선우 한국어 목소리) | 여윤미(세라 한국어 목소리) | 김보영(미래 한국어 목소리) | 김채하(타올라이온 한국어 목소리) | 한신(로보냥F 한국어 목소리) | 현경수(인면견 한국어 목소리) | 이미자(멍이엄마 한국어 목소리) | 이수진(수빈엄마 한국어 목소리) | 김신우(어부 한국어 목소리) | 손수호(아나운서 한국어 목소리) | 김지율(행인 한국어 목소리)
434,벽 속에 숨은 마법시계,https://www.kobis.or.kr/common/mast/movie/2018/10/32661773fde3409a8ed6237534108522.jpg,벽 속에 숨은 마법시계.jpg,20181404,"장편 | 일반영화 | 판타지, 공포(호러), 미스터리, SF, 스릴러 | 105분 11초 | 전체관람가 | 미국","2D,4D",[주연] 잭 블랙 | 케이트 블란쳇 | 오웬 바카로
435,허리케인 하이스트,https://www.kobis.or.kr/common/mast/movie/2018/03/45e323120d9f4fc38e7157913bef70e4.jpg,허리케인 하이스트.jpg,20180302,"장편 | 일반영화 | 액션, 범죄 | 102분 50초 | 15세이상관람가 | 미국","2D,4D",[주연] 토비 켑벨 | 매기 그레이스
436,독수리 에디,https://www.kobis.or.kr/common/mast/movie/2016/03/c958e723cab648a5ba36f4ae13cbf9bd.jpg,독수리 에디.jpg,20161964,장편 | 일반영화 | 드라마 | 106분 0초 | 12세이상관람가 | 미국,2D,[주연] 태런 에저튼 | 휴 잭맨
437,한 솔로: 스타워즈 스토리,https://www.kobis.or.kr/common/mast/movie/2018/05/ef099fab1b74400f8ef4a338625f4746.jpg,한 솔로- 스타워즈 스토리.jpg,20180789,"장편 | 일반영화 | 액션, SF | 135분 0초 | 12세이상관람가 | 미국","2D,IMAX",[주연] 엘든 이렌리치 | 에밀리아 클라크 | 폴 베타니 | 워윅 데이비스 | 우디 해럴슨 | 탠디 뉴튼 | 클린트 하워드
438,"극장판 포켓몬스터: 정글의 아이, 코코",https://www.kobis.or.kr/common/mast/movie/2021/08/860f45aa8bc4485684faafcad479113f.jpg,"극장판 포켓몬스터- 정글의 아이, 코코.jpg",20216801,장편 | 일반영화 | 애니메이션 | 98분 30초 | 전체관람가 | 일본,2D,
439,아이 엠 어 히어로,https://www.kobis.or.kr/common/mast/movie/2016/09/a495ac0c7d9c406c8e609d2b7d69e6cd.jpg,아이 엠 어 히어로.jpg,20169122,"장편 | 예술영화 | 액션, 공포(호러) | 126분 27초 | 청소년관람불가 | 일본","2D,4D",[주연] 오오이즈미 요 | 아리무라 카스미 | 나가사와 마사미
440,조제,https://www.kobis.or.kr/common/mast/movie/2020/11/cde5319619eb4d88a077bef82a0cfe43.jpg,조제.jpg,20201002,"장편 | 일반영화 | 멜로/로맨스, 드라마 | 116분 51초 | 15세이상관람가 | 한국",2D,[주연] 한지민(조제) | 남주혁(영석)
441,"극장판 파워레인저 다이노포스VS고버스터즈 공룡 대결전! ~안녕, 영원한 친구여!~",https://www.kobis.or.kr/common/mast/movie/2014/09/02f63572af784c2daa9a196dcb5d34c9.jpg,"극장판 파워레인저 다이노포스VS고버스터즈 공룡 대결전! ~안녕, 영원한 친구여!~.jpg",20141281,"장편 | 일반영화 | 액션, SF | 59분 55초 | 전체관람가 | 일본","필름,2D",
442,연애의 맛,https://www.kobis.or.kr/common/mast/movie/2015/04/fd1f1a26fd3c49068097525da1479d42.jpg,연애의 맛.jpg,20149062,"장편 | 일반영화 | 멜로/로맨스, 코미디 | 101분 29초 | 청소년관람불가 | 한국","필름,2D",[주연] 오지호 | 강예원(길신설)
443,러블리 본즈,https://www.kobis.or.kr/upload/up_img/cleansing/65/mov_20090865_3.jpg,러블리 본즈.jpg,20090865,"장편 | 일반영화 | 범죄, 드라마, 판타지 | 135분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 마크 월버그 | 레이첼 와이즈 | 시얼샤 로넌
444,커런트 워,https://www.kobis.or.kr/common/mast/movie/2019/07/cb5b4327fcd648f8b6d25abaacce628f.jpg,커런트 워.jpg,20171021,장편 | 예술영화 | 드라마 | 107분 52초 | 12세이상관람가 | 미국,2D,[주연] 베네딕트 컴버배치(토머스 에디슨 역) | 마이클 섀넌(조지 웨스팅하우스 역) | 니콜라스 홀트(니콜라이 테슬라 역) | 톰 홀랜드 | 캐서린 워터스턴
445,내니맥피 2: 유모와마법소동,https://www.kobis.or.kr/upload/up_img/cleansing/52/mov_20090952_3.jpg,내니맥피 2- 유모와마법소동.jpg,20090952,"장편 | 예술영화 | 가족, 코미디, 판타지 | 109분 0초 | 전체관람가 | 미국","필름,2D",[주연] 엠마 톰슨
446,자칼이 온다,https://www.kobis.or.kr/common/mast/movie/2012/12/72bfc984a3f84a9891ec41e16bbef269.1,자칼이 온다.jpg,20126089,장편 | 일반영화 | 코미디 | 107분 0초 | 15세이상관람가 | 한국,"필름,2D",[주연] 송지효(봉민정) | 김재중(최현) | 오달수(마반장) | 김성령(안젤라)
447,눈의 여왕4,https://www.kobis.or.kr/common/mast/movie/2019/12/55317ecf1c16491883b120203815e9a6.jpg,눈의 여왕4.jpg,20199981,"장편 | 일반영화 | 애니메이션, 가족, 판타지, 어드벤처 | 87분 27초 | 전체관람가 | 러시아",2D,[주연] 양정화 | 박지윤 | 임채헌 | 박영재 | 민승우 | 민아 | 임은정 | 윤용식 | 김현심 | 조현정 | 엄상현 | 홍진욱 | 남도형 | 송하림
448,한나,https://www.kobis.or.kr/upload/up_img/2011/04/mov_247AGI_20110405150123_1.jpg,한나.jpg,20119852,"장편 | 일반영화 | 액션, 스릴러 | 110분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 시얼샤 로넌(한나) | 케이트 블란쳇(마리사) | 에릭 바나(에릭)
449,덕수리 5형제,https://www.kobis.or.kr/common/mast/movie/2014/11/2d85047f43c943888dd18ba7f58a49b3.jpg,덕수리 5형제.jpg,20134588,"장편 | 일반영화 | 코미디, 스릴러 | 102분 9초 | 15세이상관람가 | 한국","필름,2D",[주연] 윤상현 | 송새벽 | 이아이 | 황찬성 | 이광수 | 김지민(수정)
450,테드: 황금도시 파이티티를 찾아서,https://www.kobis.or.kr/common/mast/movie/2014/06/e879c2aee2fa40f0a35df8277cecb75d.jpg,테드- 황금도시 파이티티를 찾아서.jpg,20129092,장편 | 일반영화 | 애니메이션 | 92분 0초 | 전체관람가 | 스페인,"필름,2D,3D,4D",[주연] 하동훈(테드) | 윤보라(사라)
451,코알라 키드 : 영웅의 탄생,https://www.kobis.or.kr/common/mast/movie/2011/12/7d21817d411643329f5ef27a5f8ca45a.jpg,코알라 키드 - 영웅의 탄생.jpg,20113811,"장편 | 일반영화 | 애니메이션 | 85분 0초 | 전체관람가 | 한국, 미국","필름,2D,3D",[주연] 태민(쟈니) | 써니(미란다) | 윤다훈(하미쉬)
452,버드맨,https://www.kobis.or.kr/common/mast/movie/2015/03/d15e328cae5c43bebd30dfde0d1370dd.jpg,버드맨.jpg,20144801,"장편 | 일반영화 | 코미디, 드라마 | 119분 12초 | 청소년관람불가 | 미국","필름,2D",[주연] 마이클 키튼 | 에드워드 노튼 | 엠마 스톤 | 나오미 왓츠
453,남과 여,https://www.kobis.or.kr/common/mast/movie/2016/02/063986b3119f47d9b4f513ad40fa06dd.jpg,남과 여.jpg,20145502,장편 | 일반영화 | 멜로/로맨스 | 115분 10초 | 청소년관람불가 | 한국,2D,[주연] 전도연(상민) | 공유
454,프린스 코기,https://www.kobis.or.kr/common/mast/movie/2019/10/c05b0f28fff949738f29594d4b7b18fe.jpg,프린스 코기.jpg,20198818,장편 | 예술영화 | 애니메이션 | 82분 0초 | 전체관람가 | 벨기에,2D,[주연] 심규혁(렉스 목소리) | 김리흔(아기 렉스 목소리) | 엄상현(잭 목소리) | 김혜성(찰리 목소리) | 김현지(완다 목소리) | 김옥경(여왕 목소리) | 시영준(에든버러 목소리) | 황창영(버나드 목소리) | 홍진욱(넬슨 목소리) | 최정현(마가렛 목소리)
455,비포 미드나잇,https://www.kobis.or.kr/common/mast/movie/2021/01/979eaab920d947669791e1a418eab6c9.jpg,비포 미드나잇.jpg,20134562,장편 | 일반영화 | 멜로/로맨스 | 108분 36초 | 청소년관람불가 | 미국,"필름,2D",[주연] 에단 호크 | 줄리 델피 | 샤무스 데이비 피츠패트릭
456,어쌔신: 더 비기닝,https://www.kobis.or.kr/common/mast/movie/2017/10/dda5dfec4c2b457e889bd490d130f4a7.jpg,어쌔신- 더 비기닝.jpg,20173693,장편 | 일반영화 | 액션 | 111분 29초 | 15세이상관람가 | 미국,2D,[주연] 딜런 오브라이언 | 테일러 키취 | 마이클 키튼
457,원 데이,https://www.kobis.or.kr/common/mast/movie/2020/06/334b7c63eb74440b9cb38a37a3083d7d.jpg,원 데이.jpg,20112561,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 107분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 앤 해서웨이 | 짐 스터게스
458,요로나의 저주,https://www.kobis.or.kr/common/mast/movie/2019/04/e7367c246c5a4f68aaf27159a5ea8c1a.jpg,요로나의 저주.jpg,20183454,장편 | 일반영화 | 공포(호러) | 93분 5초 | 15세이상관람가 | 미국,"2D,4D,IMAX,ScreenX",[주연] 린다 카델리니 | 패트리시아 벨라즈퀘즈 | 레이몬드 크루즈 | 숀 패트릭 토마스
459,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,https://www.kobis.or.kr/common/mast/movie/2015/12/78436ffa450a4273bfd34ac0266b2db2.jpg,짱구는 못말려 극장판- 나의 이사 이야기 선인장 대습격.jpg,20150024,장편 | 일반영화 | 애니메이션 | 103분 37초 | 전체관람가 | 일본,2D,
